"","Step","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
"78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"80",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"81",2,0.0472280643880367,0.531417162390426,0.494827460031956,0.259742287453264,0.331423429306597,0.945191944949329,0.327235348289832,0.12282425747253,0.259449947392568,0.424922690493986,0.883371364790946,0.233527889009565,0.0982398542109877,0.804009601473808,0.297469019657001,0.867738272296265,0.0911455280147493,0.0069235737901181,0.279859367525205,0.280881879851222
"82",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",2,0.55538004077971,0.226069840835407,0.669611508958042,0.746855520177633,0.506648882990703,0.252466032747179,0.059747587190941,0.222945478977636,0.0565239728894085,0.526643478078768,0.810954910703003,0.556014860514551,0.641337093431503,0.418250885093585,0.232738712104037,0.299260454019532,0.0765466466546059,0.794017765205353,0.755658283131197,0.174310920527205
"102",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"103",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"104",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"105",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"106",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"107",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"108",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"109",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"110",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"111",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"112",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"113",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"114",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"115",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"116",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"117",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"118",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"119",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"120",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"121",3,0.0472280643880367,0.531417162390426,0.494827460031956,0.259742287453264,0.331423429306597,0.945191944949329,0.327235348289832,0.12282425747253,0.259449947392568,0.424922690493986,0.883371364790946,0.233527889009565,0.0982398542109877,0.804009601473808,0.297469019657001,0.867738272296265,0.0911455280147493,0.0069235737901181,0.279859367525205,0.280881879851222
"122",3,0.47449261508882,0.188453473383561,0.151742158457637,0.0927177304401994,0.792355143232271,0.973361294483766,0.0626891108695418,0.300570706138387,0.297400017036125,0.963460974628106,0.614716670941561,0.320536961546168,0.0577350037638098,0.665369410533458,0.266694253310561,0.699576808139682,0.88091838802211,0.119563775835559,0.920565463602543,0.230519008822739
"123",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"128",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"129",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"130",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"137",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141",3,0.55538004077971,0.226069840835407,0.669611508958042,0.746855520177633,0.506648882990703,0.252466032747179,0.059747587190941,0.222945478977636,0.0565239728894085,0.526643478078768,0.810954910703003,0.556014860514551,0.641337093431503,0.418250885093585,0.232738712104037,0.299260454019532,0.0765466466546059,0.794017765205353,0.755658283131197,0.174310920527205
"142",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"143",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"144",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"145",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"146",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"147",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"148",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"149",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"150",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"151",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"152",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"153",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"154",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"155",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"156",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"157",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"158",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"159",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"160",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"161",4,0.0472280643880367,0.531417162390426,0.494827460031956,0.259742287453264,0.331423429306597,0.945191944949329,0.327235348289832,0.12282425747253,0.259449947392568,0.424922690493986,0.883371364790946,0.233527889009565,0.0982398542109877,0.804009601473808,0.297469019657001,0.867738272296265,0.0911455280147493,0.0069235737901181,0.279859367525205,0.280881879851222
"162",4,0.47449261508882,0.188453473383561,0.151742158457637,0.0927177304401994,0.792355143232271,0.973361294483766,0.0626891108695418,0.300570706138387,0.297400017036125,0.963460974628106,0.614716670941561,0.320536961546168,0.0577350037638098,0.665369410533458,0.266694253310561,0.699576808139682,0.88091838802211,0.119563775835559,0.920565463602543,0.230519008822739
"163",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"166",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"174",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"175",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181",4,0.55538004077971,0.226069840835407,0.669611508958042,0.746855520177633,0.506648882990703,0.252466032747179,0.059747587190941,0.222945478977636,0.0565239728894085,0.526643478078768,0.810954910703003,0.556014860514551,0.641337093431503,0.418250885093585,0.232738712104037,0.299260454019532,0.0765466466546059,0.794017765205353,0.755658283131197,0.174310920527205
"182",4,0.490555487573147,0.248714945279062,0.855552504071966,0.930685734376311,0.0505532049573958,0.324043017812073,0.824612535303459,0.123397886985913,0.380970599129796,0.985029079951346,0.430149792460725,0.305711848661304,0.295554366661236,0.563373296521604,0.471040441654623,0.841191556304693,0.57603411283344,0.687667204532772,0.0415254831314087,0.432547618634999
"183",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"184",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"185",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"186",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"187",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"188",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"189",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"190",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"191",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"192",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"193",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"194",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"195",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"196",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"197",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"198",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"199",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"200",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"201",5,0.0472280643880367,0.531417162390426,0.494827460031956,0.259742287453264,0.331423429306597,0.945191944949329,0.327235348289832,0.12282425747253,0.259449947392568,0.424922690493986,0.883371364790946,0.233527889009565,0.0982398542109877,0.804009601473808,0.297469019657001,0.867738272296265,0.0911455280147493,0.0069235737901181,0.279859367525205,0.280881879851222
"202",5,0.47449261508882,0.188453473383561,0.151742158457637,0.0927177304401994,0.792355143232271,0.973361294483766,0.0626891108695418,0.300570706138387,0.297400017036125,0.963460974628106,0.614716670941561,0.320536961546168,0.0577350037638098,0.665369410533458,0.266694253310561,0.699576808139682,0.88091838802211,0.119563775835559,0.920565463602543,0.230519008822739
"203",5,0.744520564563572,0.541522198822349,0.419772007036954,0.38250306295231,0.385985699715093,0.888434510212392,0.539761004038155,0.500790258403867,0.700467508286238,0.46838361187838,0.83378609828651,0.754938270663843,0.37025175220333,0.9891686597839,0.274468038929626,0.707003500312567,0.544692904455587,0.876898315735161,0.326936112251133,0.204481406137347
"204",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"207",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"214",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"217",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"218",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221",5,0.55538004077971,0.226069840835407,0.669611508958042,0.746855520177633,0.506648882990703,0.252466032747179,0.059747587190941,0.222945478977636,0.0565239728894085,0.526643478078768,0.810954910703003,0.556014860514551,0.641337093431503,0.418250885093585,0.232738712104037,0.299260454019532,0.0765466466546059,0.794017765205353,0.755658283131197,0.174310920527205
"222",5,0.490555487573147,0.248714945279062,0.855552504071966,0.930685734376311,0.0505532049573958,0.324043017812073,0.824612535303459,0.123397886985913,0.380970599129796,0.985029079951346,0.430149792460725,0.305711848661304,0.295554366661236,0.563373296521604,0.471040441654623,0.841191556304693,0.57603411283344,0.687667204532772,0.0415254831314087,0.432547618634999
"223",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"224",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"225",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"226",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"227",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"228",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"229",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"230",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"231",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"232",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"233",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"234",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"235",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"236",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"237",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"238",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"239",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"240",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"241",6,0.0472280643880367,0.531417162390426,0.494827460031956,0.259742287453264,0.331423429306597,0.945191944949329,0.327235348289832,0.12282425747253,0.259449947392568,0.424922690493986,0.883371364790946,0.233527889009565,0.0982398542109877,0.804009601473808,0.297469019657001,0.867738272296265,0.0911455280147493,0.0069235737901181,0.279859367525205,0.280881879851222
"242",6,0.47449261508882,0.188453473383561,0.151742158457637,0.0927177304401994,0.792355143232271,0.973361294483766,0.0626891108695418,0.300570706138387,0.297400017036125,0.963460974628106,0.614716670941561,0.320536961546168,0.0577350037638098,0.665369410533458,0.266694253310561,0.699576808139682,0.88091838802211,0.119563775835559,0.920565463602543,0.230519008822739
"243",6,0.744520564563572,0.541522198822349,0.419772007036954,0.38250306295231,0.385985699715093,0.888434510212392,0.539761004038155,0.500790258403867,0.700467508286238,0.46838361187838,0.83378609828651,0.754938270663843,0.37025175220333,0.9891686597839,0.274468038929626,0.707003500312567,0.544692904455587,0.876898315735161,0.326936112251133,0.204481406137347
"244",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"245",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"249",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"257",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"258",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
