"","Step","X1","X2"
"115",2,1,1
"116",2,1,1
"117",2,1,1
"118",2,1,1
"119",2,1,1
"120",2,1,1
"121",3,0.602467452641577,0.199672360904515
"122",3,0.275467908009887,0.032812362536788
"123",3,0.561790923587978,0.92234026407823
"124",3,0,0
"125",3,0,0
"126",3,0,0
"127",3,0,0
"128",3,0,0
"129",3,0,0
"130",3,0,0
"131",3,0,0
"132",3,0,0
"133",3,0,0
"134",3,0,0
"135",3,0,0
"136",3,0,0
"137",3,0,0
"138",3,0,0
"139",3,0,0
"140",3,0,0
"141",3,1,1
"142",3,1,1
"143",3,1,1
"144",3,1,1
"145",3,1,1
"146",3,1,1
"147",3,1,1
"148",3,1,1
"149",3,1,1
"150",3,1,1
"151",3,1,1
"152",3,1,1
"153",3,1,1
"154",3,1,1
"155",3,1,1
"156",3,1,1
"157",3,1,1
"158",3,1,1
"159",3,1,1
"160",3,1,1
"161",4,0.602467452641577,0.199672360904515
"162",4,0.275467908009887,0.032812362536788
"163",4,0.561790923587978,0.92234026407823
"164",4,0.322163040516898,0.301347422879189
"165",4,0,0
"166",4,0,0
"167",4,0,0
"168",4,0,0
"169",4,0,0
"170",4,0,0
"171",4,0,0
"172",4,0,0
"173",4,0,0
"174",4,0,0
"175",4,0,0
"176",4,0,0
"177",4,0,0
"178",4,0,0
"179",4,0,0
"180",4,0,0
"181",4,1,1
"182",4,1,1
"183",4,1,1
"184",4,1,1
"185",4,1,1
"186",4,1,1
"187",4,1,1
"188",4,1,1
"189",4,1,1
"190",4,1,1
"191",4,1,1
"192",4,1,1
"193",4,1,1
"194",4,1,1
"195",4,1,1
"196",4,1,1
"197",4,1,1
"198",4,1,1
"199",4,1,1
"200",4,1,1
"201",5,0.602467452641577,0.199672360904515
"202",5,0.275467908009887,0.032812362536788
"203",5,0.649556702002883,0.020500679500401
"204",5,0.322163040516898,0.301347422879189
"205",5,0,0
"206",5,0,0
"207",5,0,0
"208",5,0,0
"209",5,0,0
"210",5,0,0
"211",5,0,0
"212",5,0,0
"213",5,0,0
"214",5,0,0
"215",5,0,0
"216",5,0,0
"217",5,0,0
"218",5,0,0
"219",5,0,0
"220",5,0,0
"221",5,1,1
"222",5,1,1
"223",5,1,1
"224",5,1,1
"225",5,1,1
"226",5,1,1
"227",5,1,1
"228",5,1,1
"229",5,1,1
"230",5,1,1
"231",5,1,1
"232",5,1,1
"233",5,1,1
"234",5,1,1
"235",5,1,1
"236",5,1,1
"237",5,1,1
"238",5,1,1
"239",5,1,1
"240",5,1,1
"241",6,0.602467452641577,0.199672360904515
"242",6,0.275467908009887,0.032812362536788
"243",6,0.649556702002883,0.020500679500401
"244",6,0.322163040516898,0.301347422879189
"245",6,0.393988580442965,0.188821279676631
"246",6,0,0
"247",6,0,0
"248",6,0,0
"249",6,0,0
"250",6,0,0
"251",6,0,0
"252",6,0,0
"253",6,0,0
"254",6,0,0
"255",6,0,0
"256",6,0,0
"257",6,0,0
"258",6,0,0
"259",6,0,0
"260",6,0,0
"261",6,1,1
"262",6,1,1
"263",6,1,1
"264",6,1,1
"265",6,1,1
"266",6,1,1
"267",6,1,1
"268",6,1,1
"269",6,1,1
"270",6,1,1
"271",6,1,1
"272",6,1,1
"273",6,1,1
"274",6,1,1
"275",6,1,1
"276",6,1,1
"277",6,1,1
"278",6,1,1
"279",6,1,1
"280",6,1,1
"281",7,0.602467452641577,0.199672360904515
"282",7,0.275467908009887,0.032812362536788
"283",7,0.649556702002883,0.020500679500401
"284",7,0.803378331940621,0.797201682813466
"285",7,0.393988580442965,0.188821279676631
"286",7,0,0
"287",7,0,0
"288",7,0,0
"289",7,0,0
"290",7,0,0
"291",7,0,0
"292",7,0,0
"293",7,0,0
"294",7,0,0
"295",7,0,0
"296",7,0,0
"297",7,0,0
"298",7,0,0
"299",7,0,0
"300",7,0,0
"301",7,1,1
"302",7,1,1
"303",7,1,1
"304",7,1,1
"305",7,1,1
"306",7,1,1
"307",7,1,1
"308",7,1,1
"309",7,1,1
"310",7,1,1
"311",7,1,1
"312",7,1,1
"313",7,1,1
"314",7,1,1
"315",7,1,1
"316",7,1,1
"317",7,1,1
"318",7,1,1
"319",7,1,1
"320",7,1,1
"321",8,0.602467452641577,0.199672360904515
"322",8,0.275467908009887,0.032812362536788
"323",8,0.649556702002883,0.020500679500401
"324",8,0.803378331940621,0.797201682813466
"325",8,0.393988580442965,0.188821279676631
"326",8,0.565109553514048,0.945887705311179
"327",8,0,0
"328",8,0,0
"329",8,0,0
"330",8,0,0
"331",8,0,0
"332",8,0,0
"333",8,0,0
"334",8,0,0
"335",8,0,0
"336",8,0,0
"337",8,0,0
"338",8,0,0
"339",8,0,0
"340",8,0,0
"341",8,1,1
"342",8,1,1
"343",8,1,1
"344",8,1,1
"345",8,1,1
"346",8,1,1
"347",8,1,1
"348",8,1,1
"349",8,1,1
"350",8,1,1
"351",8,1,1
"352",8,1,1
"353",8,1,1
"354",8,1,1
"355",8,1,1
"356",8,1,1
"357",8,1,1
"358",8,1,1
"359",8,1,1
"360",8,1,1
"361",9,0.602467452641577,0.199672360904515
"362",9,0.275467908009887,0.032812362536788
"363",9,0.649556702002883,0.020500679500401
"364",9,0.803378331940621,0.797201682813466
"365",9,0.418824661290273,0.892091159475967
"366",9,0.565109553514048,0.945887705311179
"367",9,0,0
"368",9,0,0
"369",9,0,0
"370",9,0,0
"371",9,0,0
"372",9,0,0
"373",9,0,0
"374",9,0,0
"375",9,0,0
"376",9,0,0
"377",9,0,0
"378",9,0,0
"379",9,0,0
"380",9,0,0
"381",9,1,1
"382",9,1,1
"383",9,1,1
"384",9,1,1
"385",9,1,1
"386",9,1,1
"387",9,1,1
"388",9,1,1
"389",9,1,1
"390",9,1,1
"391",9,1,1
"392",9,1,1
"393",9,1,1
"394",9,1,1
"395",9,1,1
"396",9,1,1
"397",9,1,1
"398",9,1,1
"399",9,1,1
"400",9,1,1
"401",10,0.602467452641577,0.199672360904515
"402",10,0.275467908009887,0.032812362536788
"403",10,0.649556702002883,0.020500679500401
"404",10,0.803378331940621,0.797201682813466
"405",10,0.418824661290273,0.892091159475967
"406",10,0.565109553514048,0.945887705311179
"407",10,0.571934300474823,0.155326941050589
"408",10,0,0
"409",10,0,0
"410",10,0,0
"411",10,0,0
"412",10,0,0
"413",10,0,0
"414",10,0,0
"415",10,0,0
"416",10,0,0
"417",10,0,0
"418",10,0,0
"419",10,0,0
"420",10,0,0
"421",10,1,1
"422",10,1,1
"423",10,1,1
"424",10,1,1
"425",10,1,1
"426",10,1,1
"427",10,1,1
"428",10,1,1
"429",10,1,1
"430",10,1,1
"431",10,1,1
"432",10,1,1
"433",10,1,1
"434",10,1,1
"435",10,1,1
"436",10,1,1
"437",10,1,1
"438",10,1,1
"439",10,1,1
"440",10,1,1
"441",11,0.602467452641577,0.199672360904515
"442",11,0.275467908009887,0.032812362536788
"443",11,0.649556702002883,0.020500679500401
"444",11,0.803378331940621,0.797201682813466
"445",11,0.418824661290273,0.892091159475967
"446",11,0.767770448699594,0.154464874183759
"447",11,0.571934300474823,0.155326941050589
"448",11,0,0
"449",11,0,0
"450",11,0,0
"451",11,0,0
"452",11,0,0
"453",11,0,0
"454",11,0,0
"455",11,0,0
"456",11,0,0
"457",11,0,0
"458",11,0,0
"459",11,0,0
"460",11,0,0
"461",11,1,1
"462",11,1,1
"463",11,1,1
"464",11,1,1
"465",11,1,1
"466",11,1,1
"467",11,1,1
"468",11,1,1
"469",11,1,1
"470",11,1,1
"471",11,1,1
"472",11,1,1
"473",11,1,1
"474",11,1,1
"475",11,1,1
"476",11,1,1
"477",11,1,1
"478",11,1,1
"479",11,1,1
"480",11,1,1
"481",12,0.602467452641577,0.199672360904515
"482",12,0.275467908009887,0.032812362536788
"483",12,0.649556702002883,0.020500679500401
"484",12,0.803378331940621,0.797201682813466
"485",12,0.418824661290273,0.892091159475967
"486",12,0.767770448699594,0.154464874183759
"487",12,0.571934300474823,0.155326941050589
"488",12,0.345654535572976,0.176502819638699
"489",12,0,0
"490",12,0,0
"491",12,0,0
"492",12,0,0
"493",12,0,0
"494",12,0,0
"495",12,0,0
"496",12,0,0
"497",12,0,0
"498",12,0,0
"499",12,0,0
"500",12,0,0
"501",12,1,1
"502",12,1,1
"503",12,1,1
"504",12,1,1
"505",12,1,1
"506",12,1,1
"507",12,1,1
"508",12,1,1
"509",12,1,1
"510",12,1,1
"511",12,1,1
"512",12,1,1
"513",12,1,1
"514",12,1,1
"515",12,1,1
"516",12,1,1
"517",12,1,1
"518",12,1,1
"519",12,1,1
"520",12,1,1
"521",13,0.602467452641577,0.199672360904515
"522",13,0.275467908009887,0.032812362536788
"523",13,0.649556702002883,0.020500679500401
"524",13,0.803378331940621,0.797201682813466
"525",13,0.418824661290273,0.892091159475967
"526",13,0.767770448699594,0.154464874183759
"527",13,0.87407520134002,0.03510731481947
"528",13,0.345654535572976,0.176502819638699
"529",13,0,0
"530",13,0,0
"531",13,0,0
"532",13,0,0
"533",13,0,0
"534",13,0,0
"535",13,0,0
"536",13,0,0
"537",13,0,0
"538",13,0,0
"539",13,0,0
"540",13,0,0
"541",13,1,1
"542",13,1,1
"543",13,1,1
"544",13,1,1
"545",13,1,1
"546",13,1,1
"547",13,1,1
"548",13,1,1
"549",13,1,1
"550",13,1,1
"551",13,1,1
"552",13,1,1
"553",13,1,1
"554",13,1,1
"555",13,1,1
"556",13,1,1
"557",13,1,1
"558",13,1,1
"559",13,1,1
"560",13,1,1
"561",14,0.602467452641577,0.199672360904515
"562",14,0.275467908009887,0.032812362536788
"563",14,0.649556702002883,0.020500679500401
"564",14,0.803378331940621,0.797201682813466
"565",14,0.418824661290273,0.892091159475967
"566",14,0.767770448699594,0.154464874183759
"567",14,0.87407520134002,0.03510731481947
"568",14,0.345654535572976,0.176502819638699
"569",14,0.235045988578349,0.757421356160194
"570",14,0,0
"571",14,0,0
"572",14,0,0
"573",14,0,0
"574",14,0,0
"575",14,0,0
"576",14,0,0
"577",14,0,0
"578",14,0,0
"579",14,0,0
"580",14,0,0
"581",14,1,1
"582",14,1,1
"583",14,1,1
"584",14,1,1
"585",14,1,1
"586",14,1,1
"587",14,1,1
"588",14,1,1
"589",14,1,1
"590",14,1,1
"591",14,1,1
"592",14,1,1
"593",14,1,1
"594",14,1,1
"595",14,1,1
"596",14,1,1
"597",14,1,1
"598",14,1,1
"599",14,1,1
"600",14,1,1
"601",15,0.602467452641577,0.199672360904515
"602",15,0.275467908009887,0.032812362536788
"603",15,0.649556702002883,0.020500679500401
"604",15,0.803378331940621,0.797201682813466
"605",15,0.418824661290273,0.892091159475967
"606",15,0.767770448699594,0.154464874183759
"607",15,0.87407520134002,0.03510731481947
"608",15,0.289415902458131,0.373040362959728
"609",15,0.235045988578349,0.757421356160194
"610",15,0,0
"611",15,0,0
"612",15,0,0
"613",15,0,0
"614",15,0,0
"615",15,0,0
"616",15,0,0
"617",15,0,0
"618",15,0,0
"619",15,0,0
"620",15,0,0
"621",15,1,1
"622",15,1,1
"623",15,1,1
"624",15,1,1
"625",15,1,1
"626",15,1,1
"627",15,1,1
"628",15,1,1
"629",15,1,1
"630",15,1,1
"631",15,1,1
"632",15,1,1
"633",15,1,1
"634",15,1,1
"635",15,1,1
"636",15,1,1
"637",15,1,1
"638",15,1,1
"639",15,1,1
"640",15,1,1
"641",16,0.602467452641577,0.199672360904515
"642",16,0.275467908009887,0.032812362536788
"643",16,0.649556702002883,0.020500679500401
"644",16,0.803378331940621,0.797201682813466
"645",16,0.418824661290273,0.892091159475967
"646",16,0.767770448699594,0.154464874183759
"647",16,0.87407520134002,0.03510731481947
"648",16,0.289415902458131,0.373040362959728
"649",16,0.235045988578349,0.757421356160194
"650",16,0.632028036983684,0.358077281620353
"651",16,0,0
"652",16,0,0
"653",16,0,0
"654",16,0,0
"655",16,0,0
"656",16,0,0
"657",16,0,0
"658",16,0,0
"659",16,0,0
"660",16,0,0
"661",16,1,1
"662",16,1,1
"663",16,1,1
"664",16,1,1
"665",16,1,1
"666",16,1,1
"667",16,1,1
"668",16,1,1
"669",16,1,1
"670",16,1,1
"671",16,1,1
"672",16,1,1
"673",16,1,1
"674",16,1,1
"675",16,1,1
"676",16,1,1
"677",16,1,1
"678",16,1,1
"679",16,1,1
"680",16,1,1
"681",17,0.602467452641577,0.199672360904515
"682",17,0.275467908009887,0.032812362536788
"683",17,0.649556702002883,0.020500679500401
"684",17,0.803378331940621,0.797201682813466
"685",17,0.418824661290273,0.892091159475967
"686",17,0.767770448699594,0.154464874183759
"687",17,0.87407520134002,0.03510731481947
"688",17,0.289415902458131,0.373040362959728
"689",17,0.476106477435678,0.11060991929844
"690",17,0.632028036983684,0.358077281620353
"691",17,0,0
"692",17,0,0
"693",17,0,0
"694",17,0,0
"695",17,0,0
"696",17,0,0
"697",17,0,0
"698",17,0,0
"699",17,0,0
"700",17,0,0
"701",17,1,1
"702",17,1,1
"703",17,1,1
"704",17,1,1
"705",17,1,1
"706",17,1,1
"707",17,1,1
"708",17,1,1
"709",17,1,1
"710",17,1,1
"711",17,1,1
"712",17,1,1
"713",17,1,1
"714",17,1,1
"715",17,1,1
"716",17,1,1
"717",17,1,1
"718",17,1,1
"719",17,1,1
"720",17,1,1
"721",18,0.602467452641577,0.199672360904515
"722",18,0.275467908009887,0.032812362536788
"723",18,0.649556702002883,0.020500679500401
"724",18,0.803378331940621,0.797201682813466
"725",18,0.418824661290273,0.892091159475967
"726",18,0.767770448699594,0.154464874183759
"727",18,0.87407520134002,0.03510731481947
"728",18,0.289415902458131,0.373040362959728
"729",18,0.476106477435678,0.11060991929844
"730",18,0.632028036983684,0.358077281620353
"731",18,0.713601753581315,0.165076163830236
"732",18,0,0
"733",18,0,0
"734",18,0,0
"735",18,0,0
"736",18,0,0
"737",18,0,0
"738",18,0,0
"739",18,0,0
"740",18,0,0
"741",18,1,1
"742",18,1,1
"743",18,1,1
"744",18,1,1
"745",18,1,1
"746",18,1,1
"747",18,1,1
"748",18,1,1
"749",18,1,1
"750",18,1,1
"751",18,1,1
"752",18,1,1
"753",18,1,1
"754",18,1,1
"755",18,1,1
"756",18,1,1
"757",18,1,1
"758",18,1,1
"759",18,1,1
"760",18,1,1
"761",19,0.602467452641577,0.199672360904515
"762",19,0.275467908009887,0.032812362536788
"763",19,0.649556702002883,0.020500679500401
"764",19,0.803378331940621,0.797201682813466
"765",19,0.418824661290273,0.892091159475967
"766",19,0.767770448699594,0.154464874183759
"767",19,0.87407520134002,0.03510731481947
"768",19,0.289415902458131,0.373040362959728
"769",19,0.476106477435678,0.11060991929844
"770",19,0.0436490823049098,0.536074394593015
"771",19,0.713601753581315,0.165076163830236
"772",19,0,0
"773",19,0,0
"774",19,0,0
"775",19,0,0
"776",19,0,0
"777",19,0,0
"778",19,0,0
"779",19,0,0
"780",19,0,0
"781",19,1,1
"782",19,1,1
"783",19,1,1
"784",19,1,1
"785",19,1,1
"786",19,1,1
"787",19,1,1
"788",19,1,1
"789",19,1,1
"790",19,1,1
"791",19,1,1
"792",19,1,1
"793",19,1,1
"794",19,1,1
"795",19,1,1
"796",19,1,1
"797",19,1,1
"798",19,1,1
"799",19,1,1
"800",19,1,1
"801",20,0.602467452641577,0.199672360904515
"802",20,0.275467908009887,0.032812362536788
"803",20,0.649556702002883,0.020500679500401
"804",20,0.803378331940621,0.797201682813466
"805",20,0.418824661290273,0.892091159475967
"806",20,0.767770448699594,0.154464874183759
"807",20,0.87407520134002,0.03510731481947
"808",20,0.289415902458131,0.373040362959728
"809",20,0.476106477435678,0.11060991929844
"810",20,0.0436490823049098,0.536074394593015
"811",20,0.713601753581315,0.165076163830236
"812",20,0.913370096357539,0.0925785775762051
"813",20,0,0
"814",20,0,0
"815",20,0,0
"816",20,0,0
"817",20,0,0
"818",20,0,0
"819",20,0,0
"820",20,0,0
"821",20,1,1
"822",20,1,1
"823",20,1,1
"824",20,1,1
"825",20,1,1
"826",20,1,1
"827",20,1,1
"828",20,1,1
"829",20,1,1
"830",20,1,1
"831",20,1,1
"832",20,1,1
"833",20,1,1
"834",20,1,1
"835",20,1,1
"836",20,1,1
"837",20,1,1
"838",20,1,1
"839",20,1,1
"840",20,1,1
"841",21,0.602467452641577,0.199672360904515
"842",21,0.275467908009887,0.032812362536788
"843",21,0.649556702002883,0.020500679500401
"844",21,0.803378331940621,0.797201682813466
"845",21,0.418824661290273,0.892091159475967
"846",21,0.767770448699594,0.154464874183759
"847",21,0.87407520134002,0.03510731481947
"848",21,0.289415902458131,0.373040362959728
"849",21,0.476106477435678,0.11060991929844
"850",21,0.0436490823049098,0.536074394593015
"851",21,0.293510270537809,0.0949851011391729
"852",21,0.913370096357539,0.0925785775762051
"853",21,0,0
"854",21,0,0
"855",21,0,0
"856",21,0,0
"857",21,0,0
"858",21,0,0
"859",21,0,0
"860",21,0,0
"861",21,1,1
"862",21,1,1
"863",21,1,1
"864",21,1,1
"865",21,1,1
"866",21,1,1
"867",21,1,1
"868",21,1,1
"869",21,1,1
"870",21,1,1
"871",21,1,1
"872",21,1,1
"873",21,1,1
"874",21,1,1
"875",21,1,1
"876",21,1,1
"877",21,1,1
"878",21,1,1
"879",21,1,1
"880",21,1,1
"881",22,0.602467452641577,0.199672360904515
"882",22,0.275467908009887,0.032812362536788
"883",22,0.649556702002883,0.020500679500401
"884",22,0.803378331940621,0.797201682813466
"885",22,0.418824661290273,0.892091159475967
"886",22,0.767770448699594,0.154464874183759
"887",22,0.87407520134002,0.03510731481947
"888",22,0.289415902458131,0.373040362959728
"889",22,0.476106477435678,0.11060991929844
"890",22,0.0436490823049098,0.536074394593015
"891",22,0.293510270537809,0.0949851011391729
"892",22,0.913370096357539,0.0925785775762051
"893",22,0.832690477138385,0.971900069154799
"894",22,0,0
"895",22,0,0
"896",22,0,0
"897",22,0,0
"898",22,0,0
"899",22,0,0
"900",22,0,0
"901",22,1,1
"902",22,1,1
"903",22,1,1
"904",22,1,1
"905",22,1,1
"906",22,1,1
"907",22,1,1
"908",22,1,1
"909",22,1,1
"910",22,1,1
"911",22,1,1
"912",22,1,1
"913",22,1,1
"914",22,1,1
"915",22,1,1
"916",22,1,1
"917",22,1,1
"918",22,1,1
"919",22,1,1
"920",22,1,1
"921",23,0.602467452641577,0.199672360904515
"922",23,0.275467908009887,0.032812362536788
"923",23,0.649556702002883,0.020500679500401
"924",23,0.803378331940621,0.797201682813466
"925",23,0.418824661290273,0.892091159475967
"926",23,0.767770448699594,0.154464874183759
"927",23,0.87407520134002,0.03510731481947
"928",23,0.289415902458131,0.373040362959728
"929",23,0.476106477435678,0.11060991929844
"930",23,0.0436490823049098,0.536074394593015
"931",23,0.293510270537809,0.0949851011391729
"932",23,0.0157480684574693,0.0499101451132447
"933",23,0.832690477138385,0.971900069154799
"934",23,0,0
"935",23,0,0
"936",23,0,0
"937",23,0,0
"938",23,0,0
"939",23,0,0
"940",23,0,0
"941",23,1,1
"942",23,1,1
"943",23,1,1
"944",23,1,1
"945",23,1,1
"946",23,1,1
"947",23,1,1
"948",23,1,1
"949",23,1,1
"950",23,1,1
"951",23,1,1
"952",23,1,1
"953",23,1,1
"954",23,1,1
"955",23,1,1
"956",23,1,1
"957",23,1,1
"958",23,1,1
"959",23,1,1
"960",23,1,1
"961",24,0.602467452641577,0.199672360904515
"962",24,0.275467908009887,0.032812362536788
"963",24,0.649556702002883,0.020500679500401
"964",24,0.803378331940621,0.797201682813466
"965",24,0.418824661290273,0.892091159475967
"966",24,0.767770448699594,0.154464874183759
"967",24,0.87407520134002,0.03510731481947
"968",24,0.289415902458131,0.373040362959728
"969",24,0.476106477435678,0.11060991929844
"970",24,0.0436490823049098,0.536074394593015
"971",24,0.293510270537809,0.0949851011391729
"972",24,0.0157480684574693,0.0499101451132447
"973",24,0.832690477138385,0.971900069154799
"974",24,0.394328898517415,0.96652499656193
"975",24,0,0
"976",24,0,0
"977",24,0,0
"978",24,0,0
"979",24,0,0
"980",24,0,0
"981",24,1,1
"982",24,1,1
"983",24,1,1
"984",24,1,1
"985",24,1,1
"986",24,1,1
"987",24,1,1
"988",24,1,1
"989",24,1,1
"990",24,1,1
"991",24,1,1
"992",24,1,1
"993",24,1,1
"994",24,1,1
"995",24,1,1
"996",24,1,1
"997",24,1,1
"998",24,1,1
"999",24,1,1
"1000",24,1,1
"1001",25,0.602467452641577,0.199672360904515
"1002",25,0.275467908009887,0.032812362536788
"1003",25,0.649556702002883,0.020500679500401
"1004",25,0.803378331940621,0.797201682813466
"1005",25,0.418824661290273,0.892091159475967
"1006",25,0.767770448699594,0.154464874183759
"1007",25,0.87407520134002,0.03510731481947
"1008",25,0.289415902458131,0.373040362959728
"1009",25,0.476106477435678,0.11060991929844
"1010",25,0.0436490823049098,0.536074394593015
"1011",25,0.293510270537809,0.0949851011391729
"1012",25,0.0157480684574693,0.0499101451132447
"1013",25,0.734756374498829,0.0780631799716502
"1014",25,0.394328898517415,0.96652499656193
"1015",25,0,0
"1016",25,0,0
"1017",25,0,0
"1018",25,0,0
"1019",25,0,0
"1020",25,0,0
"1021",25,1,1
"1022",25,1,1
"1023",25,1,1
"1024",25,1,1
"1025",25,1,1
"1026",25,1,1
"1027",25,1,1
"1028",25,1,1
"1029",25,1,1
"1030",25,1,1
"1031",25,1,1
"1032",25,1,1
"1033",25,1,1
"1034",25,1,1
"1035",25,1,1
"1036",25,1,1
"1037",25,1,1
"1038",25,1,1
"1039",25,1,1
"1040",25,1,1
"1041",26,0.602467452641577,0.199672360904515
"1042",26,0.275467908009887,0.032812362536788
"1043",26,0.649556702002883,0.020500679500401
"1044",26,0.803378331940621,0.797201682813466
"1045",26,0.418824661290273,0.892091159475967
"1046",26,0.767770448699594,0.154464874183759
"1047",26,0.87407520134002,0.03510731481947
"1048",26,0.289415902458131,0.373040362959728
"1049",26,0.476106477435678,0.11060991929844
"1050",26,0.0436490823049098,0.536074394593015
"1051",26,0.293510270537809,0.0949851011391729
"1052",26,0.0157480684574693,0.0499101451132447
"1053",26,0.734756374498829,0.0780631799716502
"1054",26,0.394328898517415,0.96652499656193
"1055",26,0.582054880913347,0.0389263215474784
"1056",26,0,0
"1057",26,0,0
"1058",26,0,0
"1059",26,0,0
"1060",26,0,0
"1061",26,1,1
"1062",26,1,1
"1063",26,1,1
"1064",26,1,1
"1065",26,1,1
"1066",26,1,1
"1067",26,1,1
"1068",26,1,1
"1069",26,1,1
"1070",26,1,1
"1071",26,1,1
"1072",26,1,1
"1073",26,1,1
"1074",26,1,1
"1075",26,1,1
"1076",26,1,1
"1077",26,1,1
"1078",26,1,1
"1079",26,1,1
"1080",26,1,1
"1081",27,0.602467452641577,0.199672360904515
"1082",27,0.275467908009887,0.032812362536788
"1083",27,0.649556702002883,0.020500679500401
"1084",27,0.803378331940621,0.797201682813466
"1085",27,0.418824661290273,0.892091159475967
"1086",27,0.767770448699594,0.154464874183759
"1087",27,0.87407520134002,0.03510731481947
"1088",27,0.289415902458131,0.373040362959728
"1089",27,0.476106477435678,0.11060991929844
"1090",27,0.0436490823049098,0.536074394593015
"1091",27,0.293510270537809,0.0949851011391729
"1092",27,0.0157480684574693,0.0499101451132447
"1093",27,0.734756374498829,0.0780631799716502
"1094",27,0.83483351347968,0.793542396277189
"1095",27,0.582054880913347,0.0389263215474784
"1096",27,0,0
"1097",27,0,0
"1098",27,0,0
"1099",27,0,0
"1100",27,0,0
"1101",27,1,1
"1102",27,1,1
"1103",27,1,1
"1104",27,1,1
"1105",27,1,1
"1106",27,1,1
"1107",27,1,1
"1108",27,1,1
"1109",27,1,1
"1110",27,1,1
"1111",27,1,1
"1112",27,1,1
"1113",27,1,1
"1114",27,1,1
"1115",27,1,1
"1116",27,1,1
"1117",27,1,1
"1118",27,1,1
"1119",27,1,1
"1120",27,1,1
"1121",28,0.602467452641577,0.199672360904515
"1122",28,0.275467908009887,0.032812362536788
"1123",28,0.649556702002883,0.020500679500401
"1124",28,0.803378331940621,0.797201682813466
"1125",28,0.418824661290273,0.892091159475967
"1126",28,0.767770448699594,0.154464874183759
"1127",28,0.87407520134002,0.03510731481947
"1128",28,0.289415902458131,0.373040362959728
"1129",28,0.476106477435678,0.11060991929844
"1130",28,0.0436490823049098,0.536074394593015
"1131",28,0.293510270537809,0.0949851011391729
"1132",28,0.0157480684574693,0.0499101451132447
"1133",28,0.734756374498829,0.0780631799716502
"1134",28,0.83483351347968,0.793542396277189
"1135",28,0.582054880913347,0.0389263215474784
"1136",28,0.2092190743424,0.50371309183538
"1137",28,0,0
"1138",28,0,0
"1139",28,0,0
"1140",28,0,0
"1141",28,1,1
"1142",28,1,1
"1143",28,1,1
"1144",28,1,1
"1145",28,1,1
"1146",28,1,1
"1147",28,1,1
"1148",28,1,1
"1149",28,1,1
"1150",28,1,1
"1151",28,1,1
"1152",28,1,1
"1153",28,1,1
"1154",28,1,1
"1155",28,1,1
"1156",28,1,1
"1157",28,1,1
"1158",28,1,1
"1159",28,1,1
"1160",28,1,1
"1161",29,0.602467452641577,0.199672360904515
"1162",29,0.275467908009887,0.032812362536788
"1163",29,0.649556702002883,0.020500679500401
"1164",29,0.803378331940621,0.797201682813466
"1165",29,0.418824661290273,0.892091159475967
"1166",29,0.767770448699594,0.154464874183759
"1167",29,0.87407520134002,0.03510731481947
"1168",29,0.289415902458131,0.373040362959728
"1169",29,0.476106477435678,0.11060991929844
"1170",29,0.0436490823049098,0.536074394593015
"1171",29,0.293510270537809,0.0949851011391729
"1172",29,0.0157480684574693,0.0499101451132447
"1173",29,0.734756374498829,0.0780631799716502
"1174",29,0.83483351347968,0.793542396277189
"1175",29,0.741779597476125,0.915433591231704
