"","Step","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
"78",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"79",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"80",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"81",2,0.941691876621917,0.451444503152743,0.734102361835539,0.0470226916950196,0.0941409666556865,0.315053497906774,0.0653305943123996,0.242994121043012,0.560755505925044,0.111026314087212,0.955082186032087,0.964120638323948,0.367268937639892,0.984723011264578,0.597625133348629,0.309719731565565,0.605957204243168,0.779608238022774,0.755948291858658,0.458381535718217
"82",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101",2,0.622006706660613,0.493283565388992,0.735981652047485,0.710974158719182,0.590900985756889,0.846836127107963,0.748574564466253,0.763232175726444,0.182398826349527,0.70707826060243,0.513544324086979,0.978457240620628,0.920360681600869,0.627517625922337,0.818795911967754,0.598940865136683,0.820312929106876,0.677690302487463,0.678317751502618,0.858106952160597
"102",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"103",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"104",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"105",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"106",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"107",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"108",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"109",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"110",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"111",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"112",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"113",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"114",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"115",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"116",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"117",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"118",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"119",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"120",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"121",3,0.941691876621917,0.451444503152743,0.734102361835539,0.0470226916950196,0.0941409666556865,0.315053497906774,0.0653305943123996,0.242994121043012,0.560755505925044,0.111026314087212,0.955082186032087,0.964120638323948,0.367268937639892,0.984723011264578,0.597625133348629,0.309719731565565,0.605957204243168,0.779608238022774,0.755948291858658,0.458381535718217
"122",3,0.94991290057078,0.633689972106367,0.249182968633249,0.82264224300161,0.531813835958019,0.240888424450532,0.0893885521218181,0.0498472128529102,0.309296147665009,0.592959951143712,0.331732286373153,0.723908508662134,0.256329314317554,0.354768385412171,0.32536492170766,0.0176675487309694,0.814585282001644,0.227662694174796,0.123013307107612,0.909810081822798
"123",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"128",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"129",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"130",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"137",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141",3,0.622006706660613,0.493283565388992,0.735981652047485,0.710974158719182,0.590900985756889,0.846836127107963,0.748574564466253,0.763232175726444,0.182398826349527,0.70707826060243,0.513544324086979,0.978457240620628,0.920360681600869,0.627517625922337,0.818795911967754,0.598940865136683,0.820312929106876,0.677690302487463,0.678317751502618,0.858106952160597
"142",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"143",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"144",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"145",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"146",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"147",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"148",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"149",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"150",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"151",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"152",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"153",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"154",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"155",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"156",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"157",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"158",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"159",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"160",3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"161",4,0.941691876621917,0.451444503152743,0.734102361835539,0.0470226916950196,0.0941409666556865,0.315053497906774,0.0653305943123996,0.242994121043012,0.560755505925044,0.111026314087212,0.955082186032087,0.964120638323948,0.367268937639892,0.984723011264578,0.597625133348629,0.309719731565565,0.605957204243168,0.779608238022774,0.755948291858658,0.458381535718217
"162",4,0.94991290057078,0.633689972106367,0.249182968633249,0.82264224300161,0.531813835958019,0.240888424450532,0.0893885521218181,0.0498472128529102,0.309296147665009,0.592959951143712,0.331732286373153,0.723908508662134,0.256329314317554,0.354768385412171,0.32536492170766,0.0176675487309694,0.814585282001644,0.227662694174796,0.123013307107612,0.909810081822798
"163",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"166",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"174",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"175",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181",4,0.622006706660613,0.493283565388992,0.735981652047485,0.710974158719182,0.590900985756889,0.846836127107963,0.748574564466253,0.763232175726444,0.182398826349527,0.70707826060243,0.513544324086979,0.978457240620628,0.920360681600869,0.627517625922337,0.818795911967754,0.598940865136683,0.820312929106876,0.677690302487463,0.678317751502618,0.858106952160597
"182",4,0.0434228179510683,0.868756671901792,0.776079092174768,0.675819605821744,0.314539142651483,0.278489553602412,0.804702372988686,0.727902844315395,0.118529419414699,0.414784967666492,0.294921224238351,0.510063833324239,0.480952518526465,0.945391919696704,0.391902209725231,0.700231153517962,0.178138499846682,0.395102897658944,0.653943313285708,0.134937590220943
"183",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"184",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"185",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"186",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"187",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"188",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"189",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"190",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"191",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"192",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"193",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"194",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"195",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"196",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"197",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"198",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"199",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"200",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"201",5,0.941691876621917,0.451444503152743,0.734102361835539,0.0470226916950196,0.0941409666556865,0.315053497906774,0.0653305943123996,0.242994121043012,0.560755505925044,0.111026314087212,0.955082186032087,0.964120638323948,0.367268937639892,0.984723011264578,0.597625133348629,0.309719731565565,0.605957204243168,0.779608238022774,0.755948291858658,0.458381535718217
"202",5,0.94991290057078,0.633689972106367,0.249182968633249,0.82264224300161,0.531813835958019,0.240888424450532,0.0893885521218181,0.0498472128529102,0.309296147665009,0.592959951143712,0.331732286373153,0.723908508662134,0.256329314317554,0.354768385412171,0.32536492170766,0.0176675487309694,0.814585282001644,0.227662694174796,0.123013307107612,0.909810081822798
"203",5,0.891767334425822,0.467737932456657,0.520483182743192,0.861680259928107,0.474105630535632,0.109334137989208,0.357474165270105,0.0631668653804809,0.326832960126922,0.657062880462036,0.357504924293607,0.211218013428152,0.876273216679692,0.688328912248835,0.504739105002955,0.993542599258944,0.687220429303125,0.83650019345805,0.631558586843312,0.748822805238888
"204",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"207",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"214",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"217",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"218",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221",5,0.622006706660613,0.493283565388992,0.735981652047485,0.710974158719182,0.590900985756889,0.846836127107963,0.748574564466253,0.763232175726444,0.182398826349527,0.70707826060243,0.513544324086979,0.978457240620628,0.920360681600869,0.627517625922337,0.818795911967754,0.598940865136683,0.820312929106876,0.677690302487463,0.678317751502618,0.858106952160597
"222",5,0.0434228179510683,0.868756671901792,0.776079092174768,0.675819605821744,0.314539142651483,0.278489553602412,0.804702372988686,0.727902844315395,0.118529419414699,0.414784967666492,0.294921224238351,0.510063833324239,0.480952518526465,0.945391919696704,0.391902209725231,0.700231153517962,0.178138499846682,0.395102897658944,0.653943313285708,0.134937590220943
"223",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"224",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"225",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"226",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"227",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"228",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"229",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"230",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"231",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"232",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"233",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"234",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"235",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"236",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"237",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"238",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"239",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"240",5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"241",6,0.941691876621917,0.451444503152743,0.734102361835539,0.0470226916950196,0.0941409666556865,0.315053497906774,0.0653305943123996,0.242994121043012,0.560755505925044,0.111026314087212,0.955082186032087,0.964120638323948,0.367268937639892,0.984723011264578,0.597625133348629,0.309719731565565,0.605957204243168,0.779608238022774,0.755948291858658,0.458381535718217
"242",6,0.94991290057078,0.633689972106367,0.249182968633249,0.82264224300161,0.531813835958019,0.240888424450532,0.0893885521218181,0.0498472128529102,0.309296147665009,0.592959951143712,0.331732286373153,0.723908508662134,0.256329314317554,0.354768385412171,0.32536492170766,0.0176675487309694,0.814585282001644,0.227662694174796,0.123013307107612,0.909810081822798
"243",6,0.891767334425822,0.467737932456657,0.520483182743192,0.861680259928107,0.474105630535632,0.109334137989208,0.357474165270105,0.0631668653804809,0.326832960126922,0.657062880462036,0.357504924293607,0.211218013428152,0.876273216679692,0.688328912248835,0.504739105002955,0.993542599258944,0.687220429303125,0.83650019345805,0.631558586843312,0.748822805238888
"244",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"245",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"249",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"257",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"258",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
