"","Step","kmeans_result.cluster"
"200",1,1
"201",2,1
"202",2,2
"203",2,2
"204",2,2
"205",2,2
"206",2,2
"207",2,2
"208",2,2
"209",2,2
"210",2,2
"211",2,2
"212",2,2
"213",2,2
"214",2,2
"215",2,2
"216",2,2
"217",2,2
"218",2,2
"219",2,2
"220",2,2
"221",2,2
"222",2,2
"223",2,2
"224",2,2
"225",2,2
"226",2,2
"227",2,2
"228",2,2
"229",2,2
"230",2,2
"231",2,2
"232",2,2
"233",2,2
"234",2,2
"235",2,2
"236",2,2
"237",2,2
"238",2,2
"239",2,2
"240",2,2
"241",2,2
"242",2,2
"243",2,2
"244",2,2
"245",2,2
"246",2,2
"247",2,2
"248",2,2
"249",2,2
"250",2,2
"251",2,1
"252",2,1
"253",2,1
"254",2,1
"255",2,1
"256",2,1
"257",2,1
"258",2,1
"259",2,1
"260",2,1
"261",2,1
"262",2,1
"263",2,1
"264",2,1
"265",2,1
"266",2,1
"267",2,1
"268",2,1
"269",2,1
"270",2,1
"271",2,1
"272",2,1
"273",2,1
"274",2,1
"275",2,1
"276",2,1
"277",2,1
"278",2,1
"279",2,1
"280",2,1
"281",2,1
"282",2,1
"283",2,1
"284",2,1
"285",2,1
"286",2,1
"287",2,1
"288",2,1
"289",2,1
"290",2,1
"291",2,1
"292",2,1
"293",2,1
"294",2,1
"295",2,1
"296",2,1
"297",2,1
"298",2,1
"299",2,1
"300",2,1
"301",3,2
"302",3,1
"303",3,1
"304",3,1
"305",3,1
"306",3,1
"307",3,1
"308",3,1
"309",3,1
"310",3,1
"311",3,1
"312",3,1
"313",3,1
"314",3,1
"315",3,1
"316",3,1
"317",3,1
"318",3,1
"319",3,1
"320",3,1
"321",3,1
"322",3,1
"323",3,1
"324",3,1
"325",3,1
"326",3,1
"327",3,1
"328",3,1
"329",3,1
"330",3,1
"331",3,1
"332",3,1
"333",3,1
"334",3,1
"335",3,1
"336",3,1
"337",3,1
"338",3,1
"339",3,1
"340",3,1
"341",3,1
"342",3,1
"343",3,1
"344",3,1
"345",3,1
"346",3,1
"347",3,1
"348",3,1
"349",3,1
"350",3,1
"351",3,2
"352",3,2
"353",3,2
"354",3,2
"355",3,2
"356",3,2
"357",3,2
"358",3,2
"359",3,2
"360",3,2
"361",3,2
"362",3,2
"363",3,2
"364",3,2
"365",3,2
"366",3,2
"367",3,2
"368",3,2
"369",3,2
"370",3,2
"371",3,2
"372",3,2
"373",3,2
"374",3,2
"375",3,2
"376",3,2
"377",3,2
"378",3,2
"379",3,2
"380",3,2
"381",3,2
"382",3,2
"383",3,2
"384",3,2
"385",3,2
"386",3,2
"387",3,2
"388",3,2
"389",3,2
"390",3,2
"391",3,2
"392",3,2
"393",3,2
"394",3,2
"395",3,2
"396",3,2
"397",3,2
"398",3,2
"399",3,2
"400",3,2
"401",4,1
"402",4,2
"403",4,2
"404",4,2
"405",4,2
"406",4,2
"407",4,2
"408",4,2
"409",4,2
"410",4,2
"411",4,2
"412",4,2
"413",4,2
"414",4,2
"415",4,2
"416",4,2
"417",4,2
"418",4,2
"419",4,2
"420",4,2
"421",4,2
"422",4,2
"423",4,2
"424",4,2
"425",4,2
"426",4,2
"427",4,2
"428",4,2
"429",4,2
"430",4,2
"431",4,2
"432",4,2
"433",4,2
"434",4,2
"435",4,2
"436",4,2
"437",4,2
"438",4,2
"439",4,2
"440",4,2
"441",4,2
"442",4,2
"443",4,2
"444",4,2
"445",4,2
"446",4,2
"447",4,2
"448",4,2
"449",4,2
"450",4,2
"451",4,1
"452",4,2
"453",4,1
"454",4,1
"455",4,1
"456",4,1
"457",4,1
"458",4,1
"459",4,1
"460",4,1
"461",4,1
"462",4,1
"463",4,1
"464",4,1
"465",4,1
"466",4,1
"467",4,1
"468",4,1
"469",4,1
"470",4,1
"471",4,1
"472",4,1
"473",4,1
"474",4,1
"475",4,1
"476",4,1
"477",4,1
"478",4,1
"479",4,1
"480",4,1
"481",4,1
"482",4,1
"483",4,1
"484",4,1
"485",4,1
"486",4,1
"487",4,1
"488",4,1
"489",4,1
"490",4,1
"491",4,1
"492",4,1
"493",4,1
"494",4,1
"495",4,1
"496",4,1
"497",4,1
"498",4,1
"499",4,1
"500",4,1
"501",5,2
"502",5,1
"503",5,2
"504",5,1
"505",5,1
"506",5,1
"507",5,1
"508",5,1
"509",5,1
"510",5,1
"511",5,1
"512",5,1
"513",5,1
"514",5,1
"515",5,1
"516",5,1
"517",5,1
"518",5,1
"519",5,1
"520",5,1
"521",5,1
"522",5,1
"523",5,1
"524",5,1
"525",5,1
"526",5,1
"527",5,1
"528",5,1
"529",5,1
"530",5,1
"531",5,1
"532",5,1
"533",5,1
"534",5,1
"535",5,1
"536",5,1
"537",5,1
"538",5,1
"539",5,1
"540",5,1
"541",5,1
"542",5,1
"543",5,1
"544",5,1
"545",5,1
"546",5,1
"547",5,1
"548",5,1
"549",5,1
"550",5,1
"551",5,2
"552",5,1
"553",5,2
"554",5,2
"555",5,2
"556",5,2
"557",5,2
"558",5,2
"559",5,2
"560",5,2
"561",5,2
"562",5,2
"563",5,2
"564",5,2
"565",5,2
"566",5,2
"567",5,2
"568",5,2
"569",5,2
"570",5,2
"571",5,2
"572",5,2
"573",5,2
"574",5,2
"575",5,2
"576",5,2
"577",5,2
"578",5,2
"579",5,2
"580",5,2
"581",5,2
"582",5,2
"583",5,2
"584",5,2
"585",5,2
"586",5,2
"587",5,2
"588",5,2
"589",5,2
"590",5,2
"591",5,2
"592",5,2
"593",5,2
"594",5,2
"595",5,2
"596",5,2
"597",5,2
"598",5,2
"599",5,2
"600",5,2
"601",6,1
"602",6,2
"603",6,1
"604",6,2
"605",6,2
"606",6,2
"607",6,2
"608",6,2
"609",6,2
"610",6,2
"611",6,2
"612",6,2
"613",6,2
"614",6,2
"615",6,2
"616",6,2
"617",6,2
"618",6,2
"619",6,2
"620",6,2
"621",6,2
"622",6,2
"623",6,2
"624",6,2
"625",6,2
"626",6,2
"627",6,2
"628",6,2
"629",6,2
"630",6,2
"631",6,2
"632",6,2
"633",6,2
"634",6,2
"635",6,2
"636",6,2
"637",6,2
"638",6,2
"639",6,2
"640",6,2
"641",6,2
"642",6,2
"643",6,2
"644",6,2
"645",6,2
"646",6,2
"647",6,2
"648",6,2
"649",6,2
"650",6,2
"651",6,1
"652",6,2
"653",6,1
"654",6,1
"655",6,1
"656",6,1
"657",6,1
"658",6,1
"659",6,1
"660",6,1
"661",6,1
"662",6,1
"663",6,1
"664",6,1
"665",6,1
"666",6,1
"667",6,1
"668",6,1
"669",6,1
"670",6,1
"671",6,1
"672",6,1
"673",6,1
"674",6,1
"675",6,1
"676",6,1
"677",6,1
"678",6,1
"679",6,1
"680",6,1
"681",6,1
"682",6,1
"683",6,1
"684",6,1
"685",6,1
"686",6,1
"687",6,1
"688",6,1
"689",6,1
"690",6,1
"691",6,1
"692",6,1
"693",6,1
"694",6,1
"695",6,1
"696",6,1
"697",6,1
"698",6,1
"699",6,1
"700",6,1
"701",7,2
"702",7,1
"703",7,2
"704",7,1
"705",7,1
"706",7,1
"707",7,1
"708",7,1
"709",7,1
"710",7,1
"711",7,1
"712",7,1
"713",7,1
"714",7,1
"715",7,1
"716",7,1
"717",7,1
"718",7,1
"719",7,1
"720",7,1
"721",7,1
"722",7,1
"723",7,1
"724",7,1
"725",7,1
"726",7,1
"727",7,1
"728",7,1
"729",7,1
"730",7,1
"731",7,1
"732",7,1
"733",7,1
"734",7,1
"735",7,1
"736",7,1
"737",7,1
"738",7,1
"739",7,1
"740",7,1
"741",7,1
"742",7,1
"743",7,1
"744",7,1
"745",7,1
"746",7,1
"747",7,1
"748",7,1
"749",7,1
"750",7,1
"751",7,2
"752",7,1
"753",7,2
"754",7,2
"755",7,2
"756",7,2
"757",7,2
"758",7,2
"759",7,2
"760",7,2
"761",7,2
"762",7,2
"763",7,2
"764",7,2
"765",7,2
"766",7,2
"767",7,2
"768",7,2
"769",7,2
"770",7,2
"771",7,2
"772",7,2
"773",7,2
"774",7,2
"775",7,2
"776",7,2
"777",7,2
"778",7,2
"779",7,2
"780",7,2
"781",7,2
"782",7,2
"783",7,2
"784",7,2
"785",7,2
"786",7,2
"787",7,2
"788",7,2
"789",7,2
"790",7,2
"791",7,2
"792",7,2
"793",7,2
"794",7,2
"795",7,2
"796",7,2
"797",7,2
"798",7,2
"799",7,2
"800",7,2
"801",8,2
"802",8,1
"803",8,2
"804",8,1
"805",8,1
"806",8,1
"807",8,1
"808",8,1
"809",8,1
"810",8,1
"811",8,1
"812",8,1
"813",8,1
"814",8,1
"815",8,1
"816",8,1
"817",8,1
"818",8,1
"819",8,1
"820",8,1
"821",8,1
"822",8,1
"823",8,1
"824",8,1
"825",8,1
"826",8,1
"827",8,1
"828",8,1
"829",8,1
"830",8,1
"831",8,1
"832",8,1
"833",8,1
"834",8,1
"835",8,1
"836",8,1
"837",8,1
"838",8,1
"839",8,1
"840",8,1
"841",8,1
"842",8,1
"843",8,1
"844",8,1
"845",8,1
"846",8,1
"847",8,1
"848",8,1
"849",8,1
"850",8,1
"851",8,2
"852",8,1
"853",8,2
"854",8,1
"855",8,2
"856",8,2
"857",8,2
"858",8,2
"859",8,2
"860",8,2
"861",8,2
"862",8,2
"863",8,2
"864",8,2
"865",8,2
"866",8,2
"867",8,2
"868",8,2
"869",8,2
"870",8,2
"871",8,2
"872",8,2
"873",8,2
"874",8,2
"875",8,2
"876",8,2
"877",8,2
"878",8,2
"879",8,2
"880",8,2
"881",8,2
"882",8,2
"883",8,2
"884",8,2
"885",8,2
"886",8,2
"887",8,2
"888",8,2
"889",8,2
"890",8,2
"891",8,2
"892",8,2
"893",8,2
"894",8,2
"895",8,2
"896",8,2
"897",8,2
"898",8,2
"899",8,2
"900",8,2
"901",9,1
"902",9,2
"903",9,1
"904",9,2
"905",9,2
"906",9,2
"907",9,2
"908",9,2
"909",9,2
"910",9,2
"911",9,2
"912",9,2
"913",9,2
"914",9,2
"915",9,2
"916",9,2
"917",9,2
"918",9,2
"919",9,2
"920",9,2
"921",9,2
"922",9,2
"923",9,2
"924",9,2
"925",9,2
"926",9,2
"927",9,2
"928",9,2
"929",9,2
"930",9,2
"931",9,2
"932",9,2
"933",9,2
"934",9,2
"935",9,2
"936",9,2
"937",9,2
"938",9,2
"939",9,2
"940",9,2
"941",9,2
"942",9,2
"943",9,2
"944",9,2
"945",9,2
"946",9,2
"947",9,2
"948",9,2
"949",9,2
"950",9,2
"951",9,1
"952",9,2
"953",9,1
"954",9,2
"955",9,1
"956",9,1
"957",9,1
"958",9,1
"959",9,1
"960",9,1
"961",9,1
"962",9,1
"963",9,1
"964",9,1
"965",9,1
"966",9,1
"967",9,1
"968",9,1
"969",9,1
"970",9,1
"971",9,1
"972",9,1
"973",9,1
"974",9,1
"975",9,1
"976",9,1
"977",9,1
"978",9,1
"979",9,1
"980",9,1
"981",9,1
"982",9,1
"983",9,1
"984",9,1
"985",9,1
"986",9,1
"987",9,1
"988",9,1
"989",9,1
"990",9,1
"991",9,1
"992",9,1
"993",9,1
"994",9,1
"995",9,1
"996",9,1
"997",9,1
"998",9,1
"999",9,1
"1000",9,1
"1001",10,1
"1002",10,1
"1003",10,1
"1004",10,1
"1005",10,1
"1006",10,1
"1007",10,1
"1008",10,1
"1009",10,1
"1010",10,1
"1011",10,1
"1012",10,1
"1013",10,1
"1014",10,1
"1015",10,1
"1016",10,1
"1017",10,1
"1018",10,1
"1019",10,1
"1020",10,1
"1021",10,1
"1022",10,1
"1023",10,1
"1024",10,1
"1025",10,1
"1026",10,1
"1027",10,1
"1028",10,1
"1029",10,1
"1030",10,1
"1031",10,1
"1032",10,1
"1033",10,1
"1034",10,1
"1035",10,1
"1036",10,1
"1037",10,1
"1038",10,1
"1039",10,1
"1040",10,1
"1041",10,1
"1042",10,1
"1043",10,1
"1044",10,1
"1045",10,1
"1046",10,1
"1047",10,1
"1048",10,1
"1049",10,1
"1050",10,1
"1051",10,1
"1052",10,1
"1053",10,1
"1054",10,1
"1055",10,1
"1056",10,2
"1057",10,2
"1058",10,2
"1059",10,2
"1060",10,2
"1061",10,2
"1062",10,2
"1063",10,2
"1064",10,2
"1065",10,2
"1066",10,2
"1067",10,2
"1068",10,2
"1069",10,2
"1070",10,2
"1071",10,2
"1072",10,2
"1073",10,2
"1074",10,2
"1075",10,2
"1076",10,2
"1077",10,2
"1078",10,2
"1079",10,2
"1080",10,2
"1081",10,2
"1082",10,2
"1083",10,2
"1084",10,2
"1085",10,2
"1086",10,2
"1087",10,2
"1088",10,2
"1089",10,2
"1090",10,2
"1091",10,2
"1092",10,2
"1093",10,2
"1094",10,2
"1095",10,2
"1096",10,2
"1097",10,2
"1098",10,2
"1099",10,2
"1100",10,2
"1101",11,1
"1102",11,2
"1103",11,1
"1104",11,2
"1105",11,2
"1106",11,1
"1107",11,2
"1108",11,2
"1109",11,2
"1110",11,2
"1111",11,2
"1112",11,2
"1113",11,2
"1114",11,2
"1115",11,2
"1116",11,2
"1117",11,2
"1118",11,2
"1119",11,2
"1120",11,2
"1121",11,2
"1122",11,2
"1123",11,2
"1124",11,2
"1125",11,2
"1126",11,2
"1127",11,2
"1128",11,2
"1129",11,2
"1130",11,2
"1131",11,2
"1132",11,2
"1133",11,2
"1134",11,2
"1135",11,2
"1136",11,2
"1137",11,2
"1138",11,2
"1139",11,2
"1140",11,2
"1141",11,2
"1142",11,2
"1143",11,2
"1144",11,2
"1145",11,2
"1146",11,2
"1147",11,2
"1148",11,2
"1149",11,2
"1150",11,2
"1151",11,1
"1152",11,2
"1153",11,1
"1154",11,2
"1155",11,1
"1156",11,1
"1157",11,1
"1158",11,1
"1159",11,1
"1160",11,1
"1161",11,1
"1162",11,1
"1163",11,1
"1164",11,1
"1165",11,1
"1166",11,1
"1167",11,1
"1168",11,1
"1169",11,1
"1170",11,1
"1171",11,1
"1172",11,1
"1173",11,1
"1174",11,1
"1175",11,1
"1176",11,1
"1177",11,1
"1178",11,1
"1179",11,1
"1180",11,1
"1181",11,1
"1182",11,1
"1183",11,1
"1184",11,1
"1185",11,1
"1186",11,1
"1187",11,1
"1188",11,1
"1189",11,1
"1190",11,1
"1191",11,1
"1192",11,1
"1193",11,1
"1194",11,1
"1195",11,1
"1196",11,1
"1197",11,1
"1198",11,1
"1199",11,1
"1200",11,1
"1201",12,1
"1202",12,1
"1203",12,1
"1204",12,1
"1205",12,1
"1206",12,1
"1207",12,1
"1208",12,1
"1209",12,1
"1210",12,1
"1211",12,1
"1212",12,1
"1213",12,1
"1214",12,1
"1215",12,1
"1216",12,1
"1217",12,1
"1218",12,1
"1219",12,1
"1220",12,1
"1221",12,1
"1222",12,1
"1223",12,1
"1224",12,1
"1225",12,1
"1226",12,1
"1227",12,1
"1228",12,1
"1229",12,1
"1230",12,1
"1231",12,1
"1232",12,1
"1233",12,1
"1234",12,1
"1235",12,1
"1236",12,1
"1237",12,1
"1238",12,1
"1239",12,1
"1240",12,1
"1241",12,1
"1242",12,1
"1243",12,1
"1244",12,1
"1245",12,1
"1246",12,1
"1247",12,1
"1248",12,1
"1249",12,1
"1250",12,1
"1251",12,1
"1252",12,1
"1253",12,1
"1254",12,1
"1255",12,1
"1256",12,1
"1257",12,2
"1258",12,2
"1259",12,2
"1260",12,2
"1261",12,2
"1262",12,2
"1263",12,2
"1264",12,2
"1265",12,2
"1266",12,2
"1267",12,2
"1268",12,2
"1269",12,2
"1270",12,2
"1271",12,2
"1272",12,2
"1273",12,2
"1274",12,2
"1275",12,2
"1276",12,2
"1277",12,2
"1278",12,2
"1279",12,2
"1280",12,2
"1281",12,2
"1282",12,2
"1283",12,2
"1284",12,2
"1285",12,2
"1286",12,2
"1287",12,2
"1288",12,2
"1289",12,2
"1290",12,2
"1291",12,2
"1292",12,2
"1293",12,2
"1294",12,2
"1295",12,2
"1296",12,2
"1297",12,2
"1298",12,2
"1299",12,2
"1300",12,2
"1301",13,2
"1302",13,1
"1303",13,2
"1304",13,1
"1305",13,1
"1306",13,2
"1307",13,2
"1308",13,1
"1309",13,1
"1310",13,1
"1311",13,1
"1312",13,1
"1313",13,1
"1314",13,1
"1315",13,1
"1316",13,1
"1317",13,1
"1318",13,1
"1319",13,1
"1320",13,1
"1321",13,1
"1322",13,1
"1323",13,1
"1324",13,1
"1325",13,1
"1326",13,1
"1327",13,1
"1328",13,1
"1329",13,1
"1330",13,1
"1331",13,1
"1332",13,1
"1333",13,1
"1334",13,1
"1335",13,1
"1336",13,1
"1337",13,1
"1338",13,1
"1339",13,1
"1340",13,1
"1341",13,1
"1342",13,1
"1343",13,1
"1344",13,1
"1345",13,1
"1346",13,1
"1347",13,1
"1348",13,1
"1349",13,1
"1350",13,1
"1351",13,2
"1352",13,1
"1353",13,2
"1354",13,1
"1355",13,2
"1356",13,1
"1357",13,2
"1358",13,2
"1359",13,2
"1360",13,2
"1361",13,2
"1362",13,2
"1363",13,2
"1364",13,2
"1365",13,2
"1366",13,2
"1367",13,2
"1368",13,2
"1369",13,2
"1370",13,2
"1371",13,2
"1372",13,2
"1373",13,2
"1374",13,2
"1375",13,2
"1376",13,2
"1377",13,2
"1378",13,2
"1379",13,2
"1380",13,2
"1381",13,2
"1382",13,2
"1383",13,2
"1384",13,2
"1385",13,2
"1386",13,2
"1387",13,2
"1388",13,2
"1389",13,2
"1390",13,2
"1391",13,2
"1392",13,2
"1393",13,2
"1394",13,2
"1395",13,2
"1396",13,2
"1397",13,2
"1398",13,2
"1399",13,2
"1400",13,2
"1401",14,2
"1402",14,1
"1403",14,2
"1404",14,1
"1405",14,1
"1406",14,2
"1407",14,2
"1408",14,1
"1409",14,1
"1410",14,1
"1411",14,1
"1412",14,1
"1413",14,1
"1414",14,1
"1415",14,1
"1416",14,1
"1417",14,1
"1418",14,1
"1419",14,1
"1420",14,1
"1421",14,1
"1422",14,1
"1423",14,1
"1424",14,1
"1425",14,1
"1426",14,1
"1427",14,1
"1428",14,1
"1429",14,1
"1430",14,1
"1431",14,1
"1432",14,1
"1433",14,1
"1434",14,1
"1435",14,1
"1436",14,1
"1437",14,1
"1438",14,1
"1439",14,1
"1440",14,1
"1441",14,1
"1442",14,1
"1443",14,1
"1444",14,1
"1445",14,1
"1446",14,1
"1447",14,1
"1448",14,1
"1449",14,1
"1450",14,1
"1451",14,2
"1452",14,1
"1453",14,2
"1454",14,1
"1455",14,2
"1456",14,1
"1457",14,2
"1458",14,2
"1459",14,2
"1460",14,2
"1461",14,2
"1462",14,2
"1463",14,2
"1464",14,2
"1465",14,2
"1466",14,2
"1467",14,2
"1468",14,2
"1469",14,2
"1470",14,2
"1471",14,2
"1472",14,2
"1473",14,2
"1474",14,2
"1475",14,2
"1476",14,2
"1477",14,2
"1478",14,2
"1479",14,2
"1480",14,2
"1481",14,2
"1482",14,2
"1483",14,2
"1484",14,2
"1485",14,2
"1486",14,2
"1487",14,2
"1488",14,2
"1489",14,2
"1490",14,2
"1491",14,2
"1492",14,2
"1493",14,2
"1494",14,2
"1495",14,2
"1496",14,2
"1497",14,2
"1498",14,2
"1499",14,2
"1500",14,2
"1501",15,2
"1502",15,2
"1503",15,2
"1504",15,2
"1505",15,2
"1506",15,2
"1507",15,2
"1508",15,2
"1509",15,2
"1510",15,2
"1511",15,2
"1512",15,2
"1513",15,2
"1514",15,2
"1515",15,2
"1516",15,2
"1517",15,2
"1518",15,2
"1519",15,2
"1520",15,2
"1521",15,2
"1522",15,2
"1523",15,2
"1524",15,2
"1525",15,2
"1526",15,2
"1527",15,2
"1528",15,2
"1529",15,2
"1530",15,2
"1531",15,2
"1532",15,2
"1533",15,2
"1534",15,2
"1535",15,2
"1536",15,2
"1537",15,2
"1538",15,2
"1539",15,2
"1540",15,2
"1541",15,2
"1542",15,2
"1543",15,2
"1544",15,2
"1545",15,2
"1546",15,2
"1547",15,2
"1548",15,2
"1549",15,2
"1550",15,2
"1551",15,2
"1552",15,2
"1553",15,2
"1554",15,2
"1555",15,2
"1556",15,2
"1557",15,1
"1558",15,1
"1559",15,1
"1560",15,1
"1561",15,1
"1562",15,1
"1563",15,1
"1564",15,1
"1565",15,1
"1566",15,1
"1567",15,1
"1568",15,1
"1569",15,1
"1570",15,1
"1571",15,1
"1572",15,1
"1573",15,1
"1574",15,1
"1575",15,1
"1576",15,1
"1577",15,1
"1578",15,1
"1579",15,1
"1580",15,1
"1581",15,1
"1582",15,1
"1583",15,1
"1584",15,1
"1585",15,1
"1586",15,1
"1587",15,1
"1588",15,1
"1589",15,1
"1590",15,1
"1591",15,1
"1592",15,1
"1593",15,1
"1594",15,1
"1595",15,1
"1596",15,1
"1597",15,1
"1598",15,1
"1599",15,1
"1600",15,1
"1601",16,1
"1602",16,1
"1603",16,1
"1604",16,1
"1605",16,1
"1606",16,1
"1607",16,1
"1608",16,1
"1609",16,2
"1610",16,2
"1611",16,2
"1612",16,2
"1613",16,2
"1614",16,2
"1615",16,2
"1616",16,2
"1617",16,2
"1618",16,2
"1619",16,2
"1620",16,2
"1621",16,2
"1622",16,2
"1623",16,2
"1624",16,2
"1625",16,2
"1626",16,2
"1627",16,2
"1628",16,2
"1629",16,2
"1630",16,2
"1631",16,2
"1632",16,2
"1633",16,2
"1634",16,2
"1635",16,2
"1636",16,2
"1637",16,2
"1638",16,2
"1639",16,2
"1640",16,2
"1641",16,2
"1642",16,2
"1643",16,2
"1644",16,2
"1645",16,2
"1646",16,2
"1647",16,2
"1648",16,2
"1649",16,2
"1650",16,2
"1651",16,1
"1652",16,1
"1653",16,1
"1654",16,1
"1655",16,1
"1656",16,1
"1657",16,1
"1658",16,1
"1659",16,1
"1660",16,1
"1661",16,1
"1662",16,1
"1663",16,1
"1664",16,1
"1665",16,1
"1666",16,1
"1667",16,1
"1668",16,1
"1669",16,1
"1670",16,1
"1671",16,1
"1672",16,1
"1673",16,1
"1674",16,1
"1675",16,1
"1676",16,1
"1677",16,1
"1678",16,1
"1679",16,1
"1680",16,1
"1681",16,1
"1682",16,1
"1683",16,1
"1684",16,1
"1685",16,1
"1686",16,1
"1687",16,1
"1688",16,1
"1689",16,1
"1690",16,1
"1691",16,1
"1692",16,1
"1693",16,1
"1694",16,1
"1695",16,1
"1696",16,1
"1697",16,1
"1698",16,1
"1699",16,1
"1700",16,1
"1701",17,2
"1702",17,1
"1703",17,2
"1704",17,1
"1705",17,2
"1706",17,2
"1707",17,2
"1708",17,2
"1709",17,2
"1710",17,1
"1711",17,1
"1712",17,1
"1713",17,1
"1714",17,1
"1715",17,1
"1716",17,1
"1717",17,1
"1718",17,1
"1719",17,1
"1720",17,1
"1721",17,1
"1722",17,1
"1723",17,1
"1724",17,1
"1725",17,1
"1726",17,1
"1727",17,1
"1728",17,1
"1729",17,1
"1730",17,1
"1731",17,1
"1732",17,1
"1733",17,1
"1734",17,1
"1735",17,1
"1736",17,1
"1737",17,1
"1738",17,1
"1739",17,1
"1740",17,1
"1741",17,1
"1742",17,1
"1743",17,1
"1744",17,1
"1745",17,1
"1746",17,1
"1747",17,1
"1748",17,1
"1749",17,1
"1750",17,1
"1751",17,2
"1752",17,1
"1753",17,2
"1754",17,1
"1755",17,2
"1756",17,1
"1757",17,2
"1758",17,2
"1759",17,2
"1760",17,2
"1761",17,2
"1762",17,2
"1763",17,2
"1764",17,2
"1765",17,2
"1766",17,2
"1767",17,2
"1768",17,2
"1769",17,2
"1770",17,2
"1771",17,2
"1772",17,2
"1773",17,2
"1774",17,2
"1775",17,2
"1776",17,2
"1777",17,2
"1778",17,2
"1779",17,2
"1780",17,2
"1781",17,2
"1782",17,2
"1783",17,2
"1784",17,2
"1785",17,2
"1786",17,2
"1787",17,2
"1788",17,2
"1789",17,2
"1790",17,2
"1791",17,2
"1792",17,2
"1793",17,2
"1794",17,2
"1795",17,2
"1796",17,2
"1797",17,2
"1798",17,2
"1799",17,2
"1800",17,2
"1801",18,2
"1802",18,2
"1803",18,2
"1804",18,2
"1805",18,2
"1806",18,2
"1807",18,2
"1808",18,2
"1809",18,2
"1810",18,1
"1811",18,1
"1812",18,1
"1813",18,1
"1814",18,1
"1815",18,1
"1816",18,1
"1817",18,1
"1818",18,1
"1819",18,1
"1820",18,1
"1821",18,1
"1822",18,1
"1823",18,1
"1824",18,1
"1825",18,1
"1826",18,1
"1827",18,1
"1828",18,1
"1829",18,1
"1830",18,1
"1831",18,1
"1832",18,1
"1833",18,1
"1834",18,1
"1835",18,1
"1836",18,1
"1837",18,1
"1838",18,1
"1839",18,1
"1840",18,1
"1841",18,1
"1842",18,1
"1843",18,1
"1844",18,1
"1845",18,1
"1846",18,1
"1847",18,1
"1848",18,1
"1849",18,1
"1850",18,1
"1851",18,2
"1852",18,2
"1853",18,2
"1854",18,2
"1855",18,2
"1856",18,2
"1857",18,2
"1858",18,2
"1859",18,2
"1860",18,2
"1861",18,2
"1862",18,2
"1863",18,2
"1864",18,2
"1865",18,2
"1866",18,2
"1867",18,2
"1868",18,2
"1869",18,2
"1870",18,2
