"","Step","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
"81",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"82",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"83",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"84",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"85",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"86",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"87",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"88",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"89",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"90",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"91",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"92",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"93",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"94",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"95",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"96",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"97",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"98",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"99",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"100",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"101",1,0.080542077543214,0.278244719607756,0.255790132796392,0.835361277218908,0.304631486767903,0.578446587314829,0.661516373511404,0.960144058335572,0.173763865372166,0.458327055443078,0.400828703306615,0.538370719179511,0.0372601072303951,0.579933606553823,0.482572684064507,0.766300542047247,0.671109021175653,0.136288705980405,0.599473499925807,0.764521463075653
"102",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"103",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"109",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"110",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"122",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"128",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"129",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"130",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"137",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"146",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"152",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"153",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"154",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"155",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"156",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"157",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"158",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"159",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"160",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"161",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"162",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"163",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"164",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"165",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"166",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"167",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"168",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"169",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"170",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"171",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"172",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"173",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"174",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"175",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"176",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"177",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"178",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"179",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"180",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"181",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"182",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"183",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"184",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"185",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"186",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"187",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"188",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"189",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"190",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"191",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"192",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"193",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"194",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"195",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"196",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"197",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"198",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"199",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"200",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"201",2,0.080542077543214,0.278244719607756,0.255790132796392,0.835361277218908,0.304631486767903,0.578446587314829,0.661516373511404,0.960144058335572,0.173763865372166,0.458327055443078,0.400828703306615,0.538370719179511,0.0372601072303951,0.579933606553823,0.482572684064507,0.766300542047247,0.671109021175653,0.136288705980405,0.599473499925807,0.764521463075653
"202",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"204",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"207",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"214",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"217",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"218",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"227",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"232",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"233",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"234",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"237",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"238",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"239",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"241",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"242",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"243",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"245",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"249",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251",2,0.0953897626604885,0.100793696939945,0.807895675767213,0.0512508419342339,0.87593318335712,0.889686426147819,0.251623831223696,0.634332174668089,0.879484192235395,0.939645609119907,0.652357301209122,0.89516486460343,0.819991566473618,0.714714889647439,0.0527560589835048,0.927937452215701,0.851456359727308,0.857320262584835,0.388105463935062,0.110850188881159
"252",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"253",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"254",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"255",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"256",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"257",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"258",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"259",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"260",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"261",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"262",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"263",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"264",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"265",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"266",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"267",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"268",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"269",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"270",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"271",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"272",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"273",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"274",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"275",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"276",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"277",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"278",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"279",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"280",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"281",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"282",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"283",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"284",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"285",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"286",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"287",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"288",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"289",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"290",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"291",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"292",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"293",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"294",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"295",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"296",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"297",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"298",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"299",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"300",2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
