"","Step","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"44",0,0,0,0,0,0,0,0,0,0,0
"45",0,0,0,0,0,0,0,0,0,0,0
"46",0,0,0,0,0,0,0,0,0,0,0
"47",0,0,0,0,0,0,0,0,0,0,0
"48",0,0,0,0,0,0,0,0,0,0,0
"49",0,0,0,0,0,0,0,0,0,0,0
"50",0,0,0,0,0,0,0,0,0,0,0
"51",0,1,1,1,1,1,1,1,1,1,1
"52",0,1,1,1,1,1,1,1,1,1,1
"53",0,1,1,1,1,1,1,1,1,1,1
"54",0,1,1,1,1,1,1,1,1,1,1
"55",0,1,1,1,1,1,1,1,1,1,1
"56",0,1,1,1,1,1,1,1,1,1,1
"57",0,1,1,1,1,1,1,1,1,1,1
"58",0,1,1,1,1,1,1,1,1,1,1
"59",0,1,1,1,1,1,1,1,1,1,1
"60",0,1,1,1,1,1,1,1,1,1,1
"61",0,1,1,1,1,1,1,1,1,1,1
"62",0,1,1,1,1,1,1,1,1,1,1
"63",0,1,1,1,1,1,1,1,1,1,1
"64",0,1,1,1,1,1,1,1,1,1,1
"65",0,1,1,1,1,1,1,1,1,1,1
"66",0,1,1,1,1,1,1,1,1,1,1
"67",0,1,1,1,1,1,1,1,1,1,1
"68",0,1,1,1,1,1,1,1,1,1,1
"69",0,1,1,1,1,1,1,1,1,1,1
"70",0,1,1,1,1,1,1,1,1,1,1
"71",0,1,1,1,1,1,1,1,1,1,1
"72",0,1,1,1,1,1,1,1,1,1,1
"73",0,1,1,1,1,1,1,1,1,1,1
"74",0,1,1,1,1,1,1,1,1,1,1
"75",0,1,1,1,1,1,1,1,1,1,1
"76",0,1,1,1,1,1,1,1,1,1,1
"77",0,1,1,1,1,1,1,1,1,1,1
"78",0,1,1,1,1,1,1,1,1,1,1
"79",0,1,1,1,1,1,1,1,1,1,1
"80",0,1,1,1,1,1,1,1,1,1,1
"81",0,1,1,1,1,1,1,1,1,1,1
"82",0,1,1,1,1,1,1,1,1,1,1
"83",0,1,1,1,1,1,1,1,1,1,1
"84",0,1,1,1,1,1,1,1,1,1,1
"85",0,1,1,1,1,1,1,1,1,1,1
"86",0,1,1,1,1,1,1,1,1,1,1
"87",0,1,1,1,1,1,1,1,1,1,1
"88",0,1,1,1,1,1,1,1,1,1,1
"89",0,1,1,1,1,1,1,1,1,1,1
"90",0,1,1,1,1,1,1,1,1,1,1
"91",0,1,1,1,1,1,1,1,1,1,1
"92",0,1,1,1,1,1,1,1,1,1,1
"93",0,1,1,1,1,1,1,1,1,1,1
"94",0,1,1,1,1,1,1,1,1,1,1
"95",0,1,1,1,1,1,1,1,1,1,1
"96",0,1,1,1,1,1,1,1,1,1,1
"97",0,1,1,1,1,1,1,1,1,1,1
"98",0,1,1,1,1,1,1,1,1,1,1
"99",0,1,1,1,1,1,1,1,1,1,1
"100",0,1,1,1,1,1,1,1,1,1,1
"101",1,0.080542077543214,0.278244719607756,0.255790132796392,0.835361277218908,0.304631486767903,0.578446587314829,0.661516373511404,0.960144058335572,0.173763865372166,0.458327055443078
"102",1,0,0,0,0,0,0,0,0,0,0
"103",1,0,0,0,0,0,0,0,0,0,0
"104",1,0,0,0,0,0,0,0,0,0,0
"105",1,0,0,0,0,0,0,0,0,0,0
"106",1,0,0,0,0,0,0,0,0,0,0
"107",1,0,0,0,0,0,0,0,0,0,0
"108",1,0,0,0,0,0,0,0,0,0,0
"109",1,0,0,0,0,0,0,0,0,0,0
"110",1,0,0,0,0,0,0,0,0,0,0
"111",1,0,0,0,0,0,0,0,0,0,0
"112",1,0,0,0,0,0,0,0,0,0,0
"113",1,0,0,0,0,0,0,0,0,0,0
"114",1,0,0,0,0,0,0,0,0,0,0
"115",1,0,0,0,0,0,0,0,0,0,0
"116",1,0,0,0,0,0,0,0,0,0,0
"117",1,0,0,0,0,0,0,0,0,0,0
"118",1,0,0,0,0,0,0,0,0,0,0
"119",1,0,0,0,0,0,0,0,0,0,0
"120",1,0,0,0,0,0,0,0,0,0,0
"121",1,0,0,0,0,0,0,0,0,0,0
"122",1,0,0,0,0,0,0,0,0,0,0
"123",1,0,0,0,0,0,0,0,0,0,0
"124",1,0,0,0,0,0,0,0,0,0,0
"125",1,0,0,0,0,0,0,0,0,0,0
"126",1,0,0,0,0,0,0,0,0,0,0
"127",1,0,0,0,0,0,0,0,0,0,0
"128",1,0,0,0,0,0,0,0,0,0,0
"129",1,0,0,0,0,0,0,0,0,0,0
"130",1,0,0,0,0,0,0,0,0,0,0
"131",1,0,0,0,0,0,0,0,0,0,0
"132",1,0,0,0,0,0,0,0,0,0,0
"133",1,0,0,0,0,0,0,0,0,0,0
"134",1,0,0,0,0,0,0,0,0,0,0
"135",1,0,0,0,0,0,0,0,0,0,0
"136",1,0,0,0,0,0,0,0,0,0,0
"137",1,0,0,0,0,0,0,0,0,0,0
"138",1,0,0,0,0,0,0,0,0,0,0
"139",1,0,0,0,0,0,0,0,0,0,0
"140",1,0,0,0,0,0,0,0,0,0,0
"141",1,0,0,0,0,0,0,0,0,0,0
"142",1,0,0,0,0,0,0,0,0,0,0
"143",1,0,0,0,0,0,0,0,0,0,0
"144",1,0,0,0,0,0,0,0,0,0,0
"145",1,0,0,0,0,0,0,0,0,0,0
"146",1,0,0,0,0,0,0,0,0,0,0
"147",1,0,0,0,0,0,0,0,0,0,0
"148",1,0,0,0,0,0,0,0,0,0,0
"149",1,0,0,0,0,0,0,0,0,0,0
"150",1,0,0,0,0,0,0,0,0,0,0
"151",1,1,1,1,1,1,1,1,1,1,1
"152",1,1,1,1,1,1,1,1,1,1,1
"153",1,1,1,1,1,1,1,1,1,1,1
"154",1,1,1,1,1,1,1,1,1,1,1
"155",1,1,1,1,1,1,1,1,1,1,1
"156",1,1,1,1,1,1,1,1,1,1,1
"157",1,1,1,1,1,1,1,1,1,1,1
"158",1,1,1,1,1,1,1,1,1,1,1
"159",1,1,1,1,1,1,1,1,1,1,1
"160",1,1,1,1,1,1,1,1,1,1,1
"161",1,1,1,1,1,1,1,1,1,1,1
"162",1,1,1,1,1,1,1,1,1,1,1
"163",1,1,1,1,1,1,1,1,1,1,1
"164",1,1,1,1,1,1,1,1,1,1,1
"165",1,1,1,1,1,1,1,1,1,1,1
"166",1,1,1,1,1,1,1,1,1,1,1
"167",1,1,1,1,1,1,1,1,1,1,1
"168",1,1,1,1,1,1,1,1,1,1,1
"169",1,1,1,1,1,1,1,1,1,1,1
"170",1,1,1,1,1,1,1,1,1,1,1
"171",1,1,1,1,1,1,1,1,1,1,1
"172",1,1,1,1,1,1,1,1,1,1,1
"173",1,1,1,1,1,1,1,1,1,1,1
"174",1,1,1,1,1,1,1,1,1,1,1
"175",1,1,1,1,1,1,1,1,1,1,1
"176",1,1,1,1,1,1,1,1,1,1,1
"177",1,1,1,1,1,1,1,1,1,1,1
"178",1,1,1,1,1,1,1,1,1,1,1
"179",1,1,1,1,1,1,1,1,1,1,1
"180",1,1,1,1,1,1,1,1,1,1,1
"181",1,1,1,1,1,1,1,1,1,1,1
"182",1,1,1,1,1,1,1,1,1,1,1
"183",1,1,1,1,1,1,1,1,1,1,1
"184",1,1,1,1,1,1,1,1,1,1,1
"185",1,1,1,1,1,1,1,1,1,1,1
"186",1,1,1,1,1,1,1,1,1,1,1
"187",1,1,1,1,1,1,1,1,1,1,1
"188",1,1,1,1,1,1,1,1,1,1,1
"189",1,1,1,1,1,1,1,1,1,1,1
"190",1,1,1,1,1,1,1,1,1,1,1
"191",1,1,1,1,1,1,1,1,1,1,1
"192",1,1,1,1,1,1,1,1,1,1,1
"193",1,1,1,1,1,1,1,1,1,1,1
"194",1,1,1,1,1,1,1,1,1,1,1
"195",1,1,1,1,1,1,1,1,1,1,1
"196",1,1,1,1,1,1,1,1,1,1,1
"197",1,1,1,1,1,1,1,1,1,1,1
"198",1,1,1,1,1,1,1,1,1,1,1
"199",1,1,1,1,1,1,1,1,1,1,1
"200",1,1,1,1,1,1,1,1,1,1,1
"201",2,0.080542077543214,0.278244719607756,0.255790132796392,0.835361277218908,0.304631486767903,0.578446587314829,0.661516373511404,0.960144058335572,0.173763865372166,0.458327055443078
"202",2,0,0,0,0,0,0,0,0,0,0
"203",2,0,0,0,0,0,0,0,0,0,0
"204",2,0,0,0,0,0,0,0,0,0,0
"205",2,0,0,0,0,0,0,0,0,0,0
"206",2,0,0,0,0,0,0,0,0,0,0
"207",2,0,0,0,0,0,0,0,0,0,0
"208",2,0,0,0,0,0,0,0,0,0,0
"209",2,0,0,0,0,0,0,0,0,0,0
"210",2,0,0,0,0,0,0,0,0,0,0
"211",2,0,0,0,0,0,0,0,0,0,0
"212",2,0,0,0,0,0,0,0,0,0,0
"213",2,0,0,0,0,0,0,0,0,0,0
"214",2,0,0,0,0,0,0,0,0,0,0
"215",2,0,0,0,0,0,0,0,0,0,0
"216",2,0,0,0,0,0,0,0,0,0,0
"217",2,0,0,0,0,0,0,0,0,0,0
"218",2,0,0,0,0,0,0,0,0,0,0
"219",2,0,0,0,0,0,0,0,0,0,0
"220",2,0,0,0,0,0,0,0,0,0,0
"221",2,0,0,0,0,0,0,0,0,0,0
"222",2,0,0,0,0,0,0,0,0,0,0
"223",2,0,0,0,0,0,0,0,0,0,0
"224",2,0,0,0,0,0,0,0,0,0,0
"225",2,0,0,0,0,0,0,0,0,0,0
"226",2,0,0,0,0,0,0,0,0,0,0
"227",2,0,0,0,0,0,0,0,0,0,0
"228",2,0,0,0,0,0,0,0,0,0,0
"229",2,0,0,0,0,0,0,0,0,0,0
"230",2,0,0,0,0,0,0,0,0,0,0
"231",2,0,0,0,0,0,0,0,0,0,0
"232",2,0,0,0,0,0,0,0,0,0,0
"233",2,0,0,0,0,0,0,0,0,0,0
"234",2,0,0,0,0,0,0,0,0,0,0
"235",2,0,0,0,0,0,0,0,0,0,0
"236",2,0,0,0,0,0,0,0,0,0,0
"237",2,0,0,0,0,0,0,0,0,0,0
"238",2,0,0,0,0,0,0,0,0,0,0
"239",2,0,0,0,0,0,0,0,0,0,0
"240",2,0,0,0,0,0,0,0,0,0,0
"241",2,0,0,0,0,0,0,0,0,0,0
"242",2,0,0,0,0,0,0,0,0,0,0
"243",2,0,0,0,0,0,0,0,0,0,0
"244",2,0,0,0,0,0,0,0,0,0,0
"245",2,0,0,0,0,0,0,0,0,0,0
"246",2,0,0,0,0,0,0,0,0,0,0
"247",2,0,0,0,0,0,0,0,0,0,0
"248",2,0,0,0,0,0,0,0,0,0,0
"249",2,0,0,0,0,0,0,0,0,0,0
"250",2,0,0,0,0,0,0,0,0,0,0
"251",2,0.400828703306615,0.538370719179511,0.0372601072303951,0.579933606553823,0.482572684064507,0.766300542047247,0.671109021175653,0.136288705980405,0.599473499925807,0.764521463075653
"252",2,1,1,1,1,1,1,1,1,1,1
"253",2,1,1,1,1,1,1,1,1,1,1
"254",2,1,1,1,1,1,1,1,1,1,1
"255",2,1,1,1,1,1,1,1,1,1,1
"256",2,1,1,1,1,1,1,1,1,1,1
"257",2,1,1,1,1,1,1,1,1,1,1
"258",2,1,1,1,1,1,1,1,1,1,1
"259",2,1,1,1,1,1,1,1,1,1,1
"260",2,1,1,1,1,1,1,1,1,1,1
"261",2,1,1,1,1,1,1,1,1,1,1
"262",2,1,1,1,1,1,1,1,1,1,1
"263",2,1,1,1,1,1,1,1,1,1,1
"264",2,1,1,1,1,1,1,1,1,1,1
"265",2,1,1,1,1,1,1,1,1,1,1
"266",2,1,1,1,1,1,1,1,1,1,1
"267",2,1,1,1,1,1,1,1,1,1,1
"268",2,1,1,1,1,1,1,1,1,1,1
"269",2,1,1,1,1,1,1,1,1,1,1
"270",2,1,1,1,1,1,1,1,1,1,1
"271",2,1,1,1,1,1,1,1,1,1,1
"272",2,1,1,1,1,1,1,1,1,1,1
"273",2,1,1,1,1,1,1,1,1,1,1
"274",2,1,1,1,1,1,1,1,1,1,1
"275",2,1,1,1,1,1,1,1,1,1,1
"276",2,1,1,1,1,1,1,1,1,1,1
"277",2,1,1,1,1,1,1,1,1,1,1
"278",2,1,1,1,1,1,1,1,1,1,1
"279",2,1,1,1,1,1,1,1,1,1,1
"280",2,1,1,1,1,1,1,1,1,1,1
"281",2,1,1,1,1,1,1,1,1,1,1
"282",2,1,1,1,1,1,1,1,1,1,1
"283",2,1,1,1,1,1,1,1,1,1,1
"284",2,1,1,1,1,1,1,1,1,1,1
"285",2,1,1,1,1,1,1,1,1,1,1
"286",2,1,1,1,1,1,1,1,1,1,1
"287",2,1,1,1,1,1,1,1,1,1,1
"288",2,1,1,1,1,1,1,1,1,1,1
"289",2,1,1,1,1,1,1,1,1,1,1
"290",2,1,1,1,1,1,1,1,1,1,1
"291",2,1,1,1,1,1,1,1,1,1,1
"292",2,1,1,1,1,1,1,1,1,1,1
"293",2,1,1,1,1,1,1,1,1,1,1
"294",2,1,1,1,1,1,1,1,1,1,1
"295",2,1,1,1,1,1,1,1,1,1,1
"296",2,1,1,1,1,1,1,1,1,1,1
"297",2,1,1,1,1,1,1,1,1,1,1
"298",2,1,1,1,1,1,1,1,1,1,1
"299",2,1,1,1,1,1,1,1,1,1,1
"300",2,1,1,1,1,1,1,1,1,1,1
"301",3,0.080542077543214,0.278244719607756,0.255790132796392,0.835361277218908,0.304631486767903,0.578446587314829,0.661516373511404,0.960144058335572,0.173763865372166,0.458327055443078
"302",3,0.0953897626604885,0.100793696939945,0.807895675767213,0.0512508419342339,0.87593318335712,0.889686426147819,0.251623831223696,0.634332174668089,0.879484192235395,0.939645609119907
"303",3,0,0,0,0,0,0,0,0,0,0
"304",3,0,0,0,0,0,0,0,0,0,0
"305",3,0,0,0,0,0,0,0,0,0,0
"306",3,0,0,0,0,0,0,0,0,0,0
"307",3,0,0,0,0,0,0,0,0,0,0
"308",3,0,0,0,0,0,0,0,0,0,0
"309",3,0,0,0,0,0,0,0,0,0,0
"310",3,0,0,0,0,0,0,0,0,0,0
"311",3,0,0,0,0,0,0,0,0,0,0
"312",3,0,0,0,0,0,0,0,0,0,0
"313",3,0,0,0,0,0,0,0,0,0,0
"314",3,0,0,0,0,0,0,0,0,0,0
"315",3,0,0,0,0,0,0,0,0,0,0
"316",3,0,0,0,0,0,0,0,0,0,0
"317",3,0,0,0,0,0,0,0,0,0,0
"318",3,0,0,0,0,0,0,0,0,0,0
"319",3,0,0,0,0,0,0,0,0,0,0
"320",3,0,0,0,0,0,0,0,0,0,0
"321",3,0,0,0,0,0,0,0,0,0,0
"322",3,0,0,0,0,0,0,0,0,0,0
"323",3,0,0,0,0,0,0,0,0,0,0
"324",3,0,0,0,0,0,0,0,0,0,0
"325",3,0,0,0,0,0,0,0,0,0,0
"326",3,0,0,0,0,0,0,0,0,0,0
"327",3,0,0,0,0,0,0,0,0,0,0
"328",3,0,0,0,0,0,0,0,0,0,0
"329",3,0,0,0,0,0,0,0,0,0,0
"330",3,0,0,0,0,0,0,0,0,0,0
"331",3,0,0,0,0,0,0,0,0,0,0
"332",3,0,0,0,0,0,0,0,0,0,0
"333",3,0,0,0,0,0,0,0,0,0,0
"334",3,0,0,0,0,0,0,0,0,0,0
"335",3,0,0,0,0,0,0,0,0,0,0
"336",3,0,0,0,0,0,0,0,0,0,0
"337",3,0,0,0,0,0,0,0,0,0,0
"338",3,0,0,0,0,0,0,0,0,0,0
"339",3,0,0,0,0,0,0,0,0,0,0
"340",3,0,0,0,0,0,0,0,0,0,0
"341",3,0,0,0,0,0,0,0,0,0,0
"342",3,0,0,0,0,0,0,0,0,0,0
"343",3,0,0,0,0,0,0,0,0,0,0
"344",3,0,0,0,0,0,0,0,0,0,0
"345",3,0,0,0,0,0,0,0,0,0,0
"346",3,0,0,0,0,0,0,0,0,0,0
"347",3,0,0,0,0,0,0,0,0,0,0
"348",3,0,0,0,0,0,0,0,0,0,0
"349",3,0,0,0,0,0,0,0,0,0,0
"350",3,0,0,0,0,0,0,0,0,0,0
"351",3,0.400828703306615,0.538370719179511,0.0372601072303951,0.579933606553823,0.482572684064507,0.766300542047247,0.671109021175653,0.136288705980405,0.599473499925807,0.764521463075653
"352",3,1,1,1,1,1,1,1,1,1,1
"353",3,1,1,1,1,1,1,1,1,1,1
"354",3,1,1,1,1,1,1,1,1,1,1
"355",3,1,1,1,1,1,1,1,1,1,1
"356",3,1,1,1,1,1,1,1,1,1,1
"357",3,1,1,1,1,1,1,1,1,1,1
"358",3,1,1,1,1,1,1,1,1,1,1
"359",3,1,1,1,1,1,1,1,1,1,1
"360",3,1,1,1,1,1,1,1,1,1,1
"361",3,1,1,1,1,1,1,1,1,1,1
"362",3,1,1,1,1,1,1,1,1,1,1
"363",3,1,1,1,1,1,1,1,1,1,1
"364",3,1,1,1,1,1,1,1,1,1,1
"365",3,1,1,1,1,1,1,1,1,1,1
"366",3,1,1,1,1,1,1,1,1,1,1
"367",3,1,1,1,1,1,1,1,1,1,1
"368",3,1,1,1,1,1,1,1,1,1,1
"369",3,1,1,1,1,1,1,1,1,1,1
"370",3,1,1,1,1,1,1,1,1,1,1
"371",3,1,1,1,1,1,1,1,1,1,1
"372",3,1,1,1,1,1,1,1,1,1,1
"373",3,1,1,1,1,1,1,1,1,1,1
"374",3,1,1,1,1,1,1,1,1,1,1
"375",3,1,1,1,1,1,1,1,1,1,1
"376",3,1,1,1,1,1,1,1,1,1,1
"377",3,1,1,1,1,1,1,1,1,1,1
"378",3,1,1,1,1,1,1,1,1,1,1
"379",3,1,1,1,1,1,1,1,1,1,1
"380",3,1,1,1,1,1,1,1,1,1,1
"381",3,1,1,1,1,1,1,1,1,1,1
"382",3,1,1,1,1,1,1,1,1,1,1
"383",3,1,1,1,1,1,1,1,1,1,1
"384",3,1,1,1,1,1,1,1,1,1,1
"385",3,1,1,1,1,1,1,1,1,1,1
"386",3,1,1,1,1,1,1,1,1,1,1
"387",3,1,1,1,1,1,1,1,1,1,1
"388",3,1,1,1,1,1,1,1,1,1,1
"389",3,1,1,1,1,1,1,1,1,1,1
"390",3,1,1,1,1,1,1,1,1,1,1
"391",3,1,1,1,1,1,1,1,1,1,1
"392",3,1,1,1,1,1,1,1,1,1,1
"393",3,1,1,1,1,1,1,1,1,1,1
"394",3,1,1,1,1,1,1,1,1,1,1
"395",3,1,1,1,1,1,1,1,1,1,1
"396",3,1,1,1,1,1,1,1,1,1,1
"397",3,1,1,1,1,1,1,1,1,1,1
"398",3,1,1,1,1,1,1,1,1,1,1
"399",3,1,1,1,1,1,1,1,1,1,1
"400",3,1,1,1,1,1,1,1,1,1,1
"401",4,0.080542077543214,0.278244719607756,0.255790132796392,0.835361277218908,0.304631486767903,0.578446587314829,0.661516373511404,0.960144058335572,0.173763865372166,0.458327055443078
"402",4,0.0953897626604885,0.100793696939945,0.807895675767213,0.0512508419342339,0.87593318335712,0.889686426147819,0.251623831223696,0.634332174668089,0.879484192235395,0.939645609119907
"403",4,0,0,0,0,0,0,0,0,0,0
"404",4,0,0,0,0,0,0,0,0,0,0
"405",4,0,0,0,0,0,0,0,0,0,0
"406",4,0,0,0,0,0,0,0,0,0,0
"407",4,0,0,0,0,0,0,0,0,0,0
"408",4,0,0,0,0,0,0,0,0,0,0
"409",4,0,0,0,0,0,0,0,0,0,0
"410",4,0,0,0,0,0,0,0,0,0,0
"411",4,0,0,0,0,0,0,0,0,0,0
"412",4,0,0,0,0,0,0,0,0,0,0
"413",4,0,0,0,0,0,0,0,0,0,0
"414",4,0,0,0,0,0,0,0,0,0,0
"415",4,0,0,0,0,0,0,0,0,0,0
"416",4,0,0,0,0,0,0,0,0,0,0
"417",4,0,0,0,0,0,0,0,0,0,0
"418",4,0,0,0,0,0,0,0,0,0,0
"419",4,0,0,0,0,0,0,0,0,0,0
"420",4,0,0,0,0,0,0,0,0,0,0
"421",4,0,0,0,0,0,0,0,0,0,0
"422",4,0,0,0,0,0,0,0,0,0,0
"423",4,0,0,0,0,0,0,0,0,0,0
"424",4,0,0,0,0,0,0,0,0,0,0
"425",4,0,0,0,0,0,0,0,0,0,0
"426",4,0,0,0,0,0,0,0,0,0,0
"427",4,0,0,0,0,0,0,0,0,0,0
"428",4,0,0,0,0,0,0,0,0,0,0
"429",4,0,0,0,0,0,0,0,0,0,0
"430",4,0,0,0,0,0,0,0,0,0,0
"431",4,0,0,0,0,0,0,0,0,0,0
"432",4,0,0,0,0,0,0,0,0,0,0
"433",4,0,0,0,0,0,0,0,0,0,0
"434",4,0,0,0,0,0,0,0,0,0,0
"435",4,0,0,0,0,0,0,0,0,0,0
"436",4,0,0,0,0,0,0,0,0,0,0
"437",4,0,0,0,0,0,0,0,0,0,0
"438",4,0,0,0,0,0,0,0,0,0,0
"439",4,0,0,0,0,0,0,0,0,0,0
"440",4,0,0,0,0,0,0,0,0,0,0
"441",4,0,0,0,0,0,0,0,0,0,0
"442",4,0,0,0,0,0,0,0,0,0,0
"443",4,0,0,0,0,0,0,0,0,0,0
"444",4,0,0,0,0,0,0,0,0,0,0
"445",4,0,0,0,0,0,0,0,0,0,0
"446",4,0,0,0,0,0,0,0,0,0,0
"447",4,0,0,0,0,0,0,0,0,0,0
"448",4,0,0,0,0,0,0,0,0,0,0
"449",4,0,0,0,0,0,0,0,0,0,0
"450",4,0,0,0,0,0,0,0,0,0,0
"451",4,0.400828703306615,0.538370719179511,0.0372601072303951,0.579933606553823,0.482572684064507,0.766300542047247,0.671109021175653,0.136288705980405,0.599473499925807,0.764521463075653
"452",4,0.652357301209122,0.89516486460343,0.819991566473618,0.714714889647439,0.0527560589835048,0.927937452215701,0.851456359727308,0.857320262584835,0.388105463935062,0.110850188881159
"453",4,1,1,1,1,1,1,1,1,1,1
"454",4,1,1,1,1,1,1,1,1,1,1
"455",4,1,1,1,1,1,1,1,1,1,1
"456",4,1,1,1,1,1,1,1,1,1,1
"457",4,1,1,1,1,1,1,1,1,1,1
"458",4,1,1,1,1,1,1,1,1,1,1
"459",4,1,1,1,1,1,1,1,1,1,1
"460",4,1,1,1,1,1,1,1,1,1,1
"461",4,1,1,1,1,1,1,1,1,1,1
"462",4,1,1,1,1,1,1,1,1,1,1
"463",4,1,1,1,1,1,1,1,1,1,1
"464",4,1,1,1,1,1,1,1,1,1,1
"465",4,1,1,1,1,1,1,1,1,1,1
"466",4,1,1,1,1,1,1,1,1,1,1
"467",4,1,1,1,1,1,1,1,1,1,1
"468",4,1,1,1,1,1,1,1,1,1,1
"469",4,1,1,1,1,1,1,1,1,1,1
"470",4,1,1,1,1,1,1,1,1,1,1
"471",4,1,1,1,1,1,1,1,1,1,1
"472",4,1,1,1,1,1,1,1,1,1,1
"473",4,1,1,1,1,1,1,1,1,1,1
"474",4,1,1,1,1,1,1,1,1,1,1
"475",4,1,1,1,1,1,1,1,1,1,1
"476",4,1,1,1,1,1,1,1,1,1,1
"477",4,1,1,1,1,1,1,1,1,1,1
"478",4,1,1,1,1,1,1,1,1,1,1
"479",4,1,1,1,1,1,1,1,1,1,1
"480",4,1,1,1,1,1,1,1,1,1,1
"481",4,1,1,1,1,1,1,1,1,1,1
"482",4,1,1,1,1,1,1,1,1,1,1
"483",4,1,1,1,1,1,1,1,1,1,1
"484",4,1,1,1,1,1,1,1,1,1,1
"485",4,1,1,1,1,1,1,1,1,1,1
"486",4,1,1,1,1,1,1,1,1,1,1
"487",4,1,1,1,1,1,1,1,1,1,1
"488",4,1,1,1,1,1,1,1,1,1,1
"489",4,1,1,1,1,1,1,1,1,1,1
"490",4,1,1,1,1,1,1,1,1,1,1
"491",4,1,1,1,1,1,1,1,1,1,1
"492",4,1,1,1,1,1,1,1,1,1,1
"493",4,1,1,1,1,1,1,1,1,1,1
"494",4,1,1,1,1,1,1,1,1,1,1
"495",4,1,1,1,1,1,1,1,1,1,1
"496",4,1,1,1,1,1,1,1,1,1,1
"497",4,1,1,1,1,1,1,1,1,1,1
"498",4,1,1,1,1,1,1,1,1,1,1
"499",4,1,1,1,1,1,1,1,1,1,1
"500",4,1,1,1,1,1,1,1,1,1,1
"501",5,0.080542077543214,0.278244719607756,0.255790132796392,0.835361277218908,0.304631486767903,0.578446587314829,0.661516373511404,0.960144058335572,0.173763865372166,0.458327055443078
"502",5,0.0953897626604885,0.100793696939945,0.807895675767213,0.0512508419342339,0.87593318335712,0.889686426147819,0.251623831223696,0.634332174668089,0.879484192235395,0.939645609119907
"503",5,0.521337240468711,0.442143201129511,0.37573279789649,0.247701344545931,0.0998197889421135,0.186047999188304,0.94556187116541,0.395851365057752,0.0728160950820893,0.305732160806656
"504",5,0,0,0,0,0,0,0,0,0,0
"505",5,0,0,0,0,0,0,0,0,0,0
"506",5,0,0,0,0,0,0,0,0,0,0
"507",5,0,0,0,0,0,0,0,0,0,0
"508",5,0,0,0,0,0,0,0,0,0,0
"509",5,0,0,0,0,0,0,0,0,0,0
"510",5,0,0,0,0,0,0,0,0,0,0
"511",5,0,0,0,0,0,0,0,0,0,0
"512",5,0,0,0,0,0,0,0,0,0,0
"513",5,0,0,0,0,0,0,0,0,0,0
"514",5,0,0,0,0,0,0,0,0,0,0
"515",5,0,0,0,0,0,0,0,0,0,0
"516",5,0,0,0,0,0,0,0,0,0,0
"517",5,0,0,0,0,0,0,0,0,0,0
"518",5,0,0,0,0,0,0,0,0,0,0
"519",5,0,0,0,0,0,0,0,0,0,0
"520",5,0,0,0,0,0,0,0,0,0,0
"521",5,0,0,0,0,0,0,0,0,0,0
"522",5,0,0,0,0,0,0,0,0,0,0
"523",5,0,0,0,0,0,0,0,0,0,0
"524",5,0,0,0,0,0,0,0,0,0,0
"525",5,0,0,0,0,0,0,0,0,0,0
